well_id,n,anchor_rmse,pf_rmse
a7fc3e6b,4764,18.149529358993682,31.214539016162085
a85bb86f,3099,7.873900707960967,4.8119878105403835
a85e4bc3,4581,9.638478456190704,16.64391064280294
a87433c9,5721,9.580358514748033,15.60919156740309
a8ed028a,5538,19.044521110452333,47.12719528488145
a959858c,4404,65.35865899088088,2.997109061593216
a9c9b150,3986,1.1630317709118394,17.15477497977225
aa95015b,4300,11.725050285011942,4.237092938151583
aaaf3c03,2997,15.079592231507316,9.761997121308802
aaeffccb,2712,4.756126793123975,2.7755047711471237
ab112491,5185,28.204036984751497,12.140592069235971
ab18d3fc,5694,16.597890792722144,12.366116628585587
ab3ced07,4250,9.797524442428841,4.767075111360854
ab6fe95d,5491,6.6795806397720465,19.314511254145845
ab94878e,6004,6.090270250340663,3.739944957600947
abf460d2,3217,8.350877150110843,23.622924836890487
ac6f01d5,5004,15.962529701035821,6.189366071607634
ad2133a8,5729,28.088198915386187,6.149556019918422
add9c322,3932,12.296784203800955,6.151687700461517
ae069086,4770,14.585517424947831,6.977450737275708
ae0784a8,7823,10.87737509844777,7.082297935847408
ae35f33a,4450,5.0951729458693835,6.0541947785890295
ae8959c3,4518,19.76800976672305,30.97520267662004
aed44918,2719,9.488704385906805,21.56597739985293
aee6393a,5865,4.665683726709421,13.07798675160218
af7a59ce,3024,4.115059728297358,1.3473438045295805
aff4e561,6026,10.851934253065428,16.847034958327058
b04b58a3,3402,13.058667367524363,16.75523631690322
b0d42b0d,4971,19.797243019186585,23.39603976848424
b0f53bf4,2755,9.231328022549082,16.1720504554033
b19b0395,5813,10.045237735851847,16.414477581179927
b1efb8a4,5998,8.506706925766984,7.236378656444979
b32902c0,3808,5.155416417213564,22.76660446381121
b32e4903,5770,5.863958705383137,20.64686715128515
b3388334,6080,14.23010661853958,7.069108545651753
b37fd114,8161,24.97877020046922,8.806124337697252
b38e3116,6211,6.404438939196513,14.893749392665416
b4d8dd4f,4259,17.098418824477594,20.23143961836724
b4f37e6e,2992,14.94895263643877,7.243734520422726
b56bc0aa,5602,8.788528154094545,5.375674795416525
b585b4fa,4294,9.973817813617734,10.601155511287974
b5aa9634,7326,11.47866217552782,5.650008070605213
b7974e66,5558,6.972963992749996,5.86500739747945
b7cdcecb,6168,9.274351431311539,4.5629514089998
