well_id,n,tw_corr,anchor_rmse,A_rmse,As_rmse,B_rmse,frac_gr
30d75030,3404,0.8061563756542882,17.599318669377997,44.73750583480961,24.162622460681614,36.14920958612395,0.8017038777908343
310c71a5,5245,0.8685895110385532,8.843313479056066,40.67583122346398,16.33053475418,35.46326189848378,0.8375595805529076
32fe84c9,6408,0.7641567882517935,22.250821979444407,46.078311161245196,26.61372456822342,39.53524947967452,0.8481585518102372
33c40295,4169,0.8750492879401885,8.700789781165115,39.89828890285706,30.391226815945508,35.35776625292816,0.9467498201007436
3407f5bf,3638,0.8746608304060112,21.29388267466182,34.43365720226703,21.334208892033104,30.520964326859886,0.5398570643210555
3417285d,5449,0.8547658405157743,34.42198868150785,71.22612033506338,55.236589162516715,95.08107294673957,0.9018168471279133
347242c8,3595,0.7653978157770343,2.242023016039388,46.98413480224365,26.939303053061117,23.235855694912967,0.9429763560500696
353e5502,6062,0.8352962269881332,5.639360585146688,47.8061327697876,36.50079650925457,60.21779850807765,0.8015506433520291
357c12f9,4079,0.9194724978622432,5.624420852755269,50.381546975612274,38.2493561721661,41.79896150900428,0.8901691591076244
3584a6eb,4494,0.8087118637964064,9.108318362664079,55.13021456283001,36.81162622491249,78.21465995677546,0.7999554962171784
35b30c7f,9579,0.8409056056334524,19.15158789297762,34.05249306978373,22.7816181454753,31.8345205576197,0.5561123290531371
35b3ef6a,3904,0.8918815369291526,26.045383636758544,31.69449033826377,23.78715979002281,26.191171210155403,0.6152663934426229
367456ce,5569,0.8955258751824902,12.622377103894497,42.303835298540754,19.089385058847306,85.9096691541465,0.6537978093014903
368131f9,4991,0.8324349273634741,20.875783169531438,30.723740409731587,20.87580687597246,38.95298210184072,0.3640552995391705
368fe682,4936,0.6244012911642512,13.878502686940966,50.698964072081004,24.31720238988215,41.699825299685955,0.9639384116693679
3690a146,4073,0.902396404271788,7.130156510792888,47.243492307993506,33.084521477639264,42.13916719348373,0.8232261232506751
37344c2a,5197,0.8486047944847432,13.239300394199656,43.07985057509469,27.496659722969202,34.70498082597488,0.8564556474889359
373ef48b,3509,0.7807203324141072,5.207191387759596,38.258930532474906,17.8276553497453,53.07672415147213,0.5420347677400968
374be387,9965,0.8534222825793055,6.712762639770746,32.2930713267569,11.420678208301883,37.30350639931726,0.39126944305067735
37d36812,4367,0.8093289546467591,21.856313079076383,47.490590215198004,27.755622918108884,57.46891300569611,0.7481108312342569
38991fd4,4798,0.9031342760592729,14.86604108751415,40.10763385563039,15.151090240412389,22.49489087562899,0.7296790329303877
389ae58f,6463,0.7230296788220144,49.76304894845995,53.240900057322946,42.196216914663985,34.528848085341,0.8045799164474702
3932faa6,5452,0.7377118424663219,13.157974615537267,52.32791823419055,36.87644551228719,53.73924920670891,0.6949743213499633
