well_id,n,anchor_rmse,pf_rmse,best_cand
a7fc3e6b,4764,18.149529358993682,7.647401536742942,1
a85bb86f,3099,7.873900707960967,4.290039782307746,1
a85e4bc3,4581,9.638478456190704,4.992465650927739,1
a87433c9,5721,9.580358514748033,14.307177014692963,0
a8ed028a,5538,19.044521110452333,4.237836023481534,2
a959858c,4404,65.35865899088088,2.7079413048294465,1
a9c9b150,3986,1.1630317709118394,3.0209070610933844,1
aa95015b,4300,11.725050285011942,2.219106915718159,1
aaaf3c03,2997,15.079592231507316,5.32147938498096,0
aaeffccb,2712,4.756126793123975,3.9665588246308032,2
ab112491,5185,28.204036984751497,28.40542590520557,1
ab18d3fc,5694,16.597890792722144,16.094680222307048,1
ab3ced07,4250,9.797524442428841,5.558594218613714,2
ab6fe95d,5491,6.6795806397720465,6.441406660597718,0
ab94878e,6004,6.090270250340663,12.291178693954176,0
abf460d2,3217,8.350877150110843,17.265472764750836,1
ac6f01d5,5004,15.962529701035821,3.2954299641547085,1
ad2133a8,5729,28.088198915386187,5.868985105268206,2
add9c322,3932,12.296784203800955,6.1642695528760445,1
ae069086,4770,14.585517424947831,8.613135850669687,2
ae0784a8,7823,10.87737509844777,2.0715879420627132,0
ae35f33a,4450,5.0951729458693835,5.342039873787013,0
ae8959c3,4518,19.76800976672305,3.496283930586376,1
aed44918,2719,9.488704385906805,19.960419656053258,0
aee6393a,5865,4.665683726709421,10.93110395793251,0
af7a59ce,3024,4.115059728297358,0.7100579494655246,2
aff4e561,6026,10.851934253065428,6.523647541702664,0
b04b58a3,3402,13.058667367524363,15.434706797781434,2
b0d42b0d,4971,19.797243019186585,15.80938451173447,2
b0f53bf4,2755,9.231328022549082,8.177587940192783,0
b19b0395,5813,10.045237735851847,7.618801130705155,1
b1efb8a4,5998,8.506706925766984,8.494561613173355,2
b32902c0,3808,5.155416417213564,17.227832703233222,2
b32e4903,5770,5.863958705383137,12.7719420476102,1
b3388334,6080,14.23010661853958,18.27210857971391,2
b37fd114,8161,24.97877020046922,5.204092869820329,0
b38e3116,6211,6.404438939196513,9.97176568271174,0
b4d8dd4f,4259,17.098418824477594,15.431544418383858,1
b4f37e6e,2992,14.94895263643877,1.912109058812284,2
b56bc0aa,5602,8.788528154094545,5.624950485344045,1
b585b4fa,4294,9.973817813617734,10.447440164350564,0
b5aa9634,7326,11.47866217552782,4.61170800638776,0
b7974e66,5558,6.972963992749996,4.786944316209691,1
b7cdcecb,6168,9.274351431311539,2.709967439800602,2
b7fea9ef,3866,11.148074644872509,10.790560451569991,2
b85f7b06,3803,3.569865119414346,14.344390533781137,0
b881d27e,4009,18.785154458691416,3.0925371295941386,1
b8c49c1a,4319,8.256954162110757,31.11547271602909,0
b95e7121,6306,3.4204599760598935,2.6042111269501484,2
b977be4a,5917,18.57837175934225,3.5318246739628076,0
ba48188d,4166,50.93720227649117,8.615021638692383,2
bb2cdd83,3825,3.017674077265869,3.3232390037183586,0
bb337fa0,6873,24.083821271230853,3.0570544048235995,0
bb682ebd,4139,19.87022580202752,34.800195491411934,2
bc4381e2,4955,12.598370947658928,6.674553372833291,2
bcebcc5f,6258,24.241537215571864,7.835494531607189,0
bd2c2f34,9823,5.663541608648027,4.264864666681031,0
bd4ae5da,5006,14.052431666337634,3.8622028016809784,1
bd6f0e19,5140,10.118149844909517,3.8593478997266084,1
bd8f847e,4961,7.389741905257485,4.461281587800442,0
be063506,4500,9.685884513043288,7.8001225619694114,1
be35c8f2,4226,4.674735185385168,5.693884711884415,2
be83e781,3221,3.1537973198868037,9.946812783548761,2
beda8696,5912,9.819955216289504,4.246647649808404,0
bf39bc20,3303,8.401808199266226,3.3833676768020826,1
bf70b410,6347,18.920279724233612,13.107242632512907,1
bffe3082,5723,16.598918029974968,1.898450324327006,0
c03b9305,4255,7.1171172090817905,11.117541573185642,2
c03d4aed,4641,12.583094329136486,2.771155956321656,0
c03fba65,3699,22.739971638302574,3.424328457441607,1
c07fd0cd,4191,4.052934357090802,13.771212451696744,0
c1708b88,6315,18.304767828554887,27.60703320383669,0
c1d046f4,5513,7.700112298091984,13.11632338145868,0
c2717d4f,4721,8.452559650622254,9.59716504321973,1
c2c4db09,6039,9.028322821306517,7.736800550222174,0
c2c6fc71,7119,11.767462410523247,8.684350235539247,2
c36625df,4742,8.003204999077816,4.90601767550891,1
c3957531,5316,12.518722274768233,17.259915330421002,0
c42fe306,5095,11.279308916635767,9.525149523049707,0
c43812e2,5527,7.016864008504025,3.8597791435623776,2
c472c0b5,3054,8.28128095427446,3.799259509155914,2
c47e0767,4356,21.47720905393819,8.25730504014508,1
c50b42f6,6014,8.604265674370385,2.74020502528647,0
c593337f,5208,23.822334034025907,2.5403853858188152,0
c59b6c4a,5499,20.952603428128082,6.538608833547073,1
c66be2b8,4154,22.226756512262092,12.211924654556618,0
c6797dd7,4664,5.82900989050451,11.774562894232016,1
c6b782a4,4877,12.807882966584375,6.220490539574728,2
c6c96179,4004,8.772647918302802,3.6079541873389633,1
c70c0e01,4312,8.964901066736223,10.480071800492189,0
c84c65be,8496,9.738388019795911,9.96030361424337,0
c8d9680c,6281,42.77043899776709,4.5027227442019555,0
c908edd0,5293,8.765028360555872,3.2162771597711846,1
c9578d27,4487,10.306756368182521,5.06657236305437,0
c96c018a,6236,12.859960619036775,2.528287283767445,1
c99f9fae,6361,5.40523137400998,6.539802039814904,2
c9e6734f,4735,10.310371611471203,4.138703561371672,0
c9e980e8,4359,9.741734918381256,5.396038243523664,1
c9fedcf3,3517,7.471714606706554,2.978531677812566,1
cad13e8f,4848,17.022296131058066,3.910044095636422,0
cb34231f,5609,5.418906491757253,7.475670266927397,2
cb879f40,6315,8.79643766880234,6.169609965462733,2
cbb406b5,6328,11.364887497962812,5.8116576036623675,0
cbe51de1,3963,15.022202061672788,8.258306094460213,0
cbe62450,6258,18.607063412926227,7.5635776911223855,0
cc08aa63,3274,12.988941242217614,7.54665783732384,0
cc8a1d57,6638,27.55539015081038,1.4239474503529088,2
ccedb12b,4401,10.609060511646556,12.46778344880618,1
cd7f1687,4232,10.573162838089827,5.85548147407097,1
cda7eb37,5973,10.042623008757838,2.613369234928681,0
cdc31d65,4840,7.482412321764383,5.987172344439149,0
cdc60a53,5878,8.315926094659538,3.9972396978511306,2
ce55ba43,4104,14.30444944852245,3.5586770997717236,1
ce8399b7,1615,3.363562739626084,1.70616341884329,2
cf50c9d1,4858,31.56819712560828,8.412816051336266,2
d00e7eb9,5704,7.907003476643952,3.413079091484949,0
d011f41b,2267,10.86185548345431,23.552360309705886,2
d07aed8f,2957,5.402411556483793,3.496600585037295,1
d085e611,6191,10.083729659420946,9.162803138892293,0
d0a0e7b5,3816,11.676903707262621,5.95933648330698,0
d0a43760,4041,4.249353040412356,3.8089028276750754,0
d0cb63ae,5223,19.937391369771746,7.129544816593184,2
d114d9c2,6206,7.69852853923108,2.3145289553149744,1
d1457cc5,6920,8.115732473647405,7.287237880946624,0
d1ecf309,6168,9.37828460834895,5.52305929078896,0
d1ee630d,6290,12.219780010195931,3.5393493247547556,2
d217e0c5,3838,5.20363871867946,4.919452820685948,2
d24ff243,5641,3.584579952704873,1.7346886817134932,2
d273674e,3899,3.400366201632784,4.269866387589444,1
d2f3b1ab,5581,17.357707330254247,13.542813455606586,2
d3df146b,5787,11.69933929625434,4.377550531483785,2
d40f61d5,4039,4.553018133859985,1.608671221260711,2
d41beaf2,4753,16.335502961206803,3.491500344989914,0
d463e527,4767,8.591154291112087,20.833348233933865,2
d4f60a28,4501,6.183126130423007,8.799326850705647,0
d50c649a,4873,6.81996221614117,8.284018554943785,0
d543916f,4799,10.200221672654065,13.131858957390405,0
d5df0ff5,4032,16.351335751344372,4.061072913653599,0
d60430e6,2511,7.849172504180856,7.406830412340739,0
d63196fe,4510,19.525114489586926,3.2216441207555406,0
d6c320d9,5452,11.20598215508914,2.853683559204582,0
d6dd7330,6193,11.822832979899944,11.135761409390891,2
d7ba4f9d,6023,5.098116159708834,4.824553925530567,0
d7eb0be8,5401,32.82610912419109,13.043806471181037,1
d84b621b,3994,21.82037371732548,17.318956398024326,0
d90aa14c,10018,11.994352891576652,14.960621267825198,1
d924e971,3184,32.7702837302337,26.314868756071142,0
d9ae59b2,3648,5.0470807715641435,12.328645512779493,0
d9d6d94d,4919,9.3857291463184,6.308757573154835,2
d9eca87b,6373,26.443315428754445,2.6499867679725857,2
da2d4d7c,2114,3.5771941153487132,4.45841549771691,0
da3bfe4e,5549,30.20824343453741,5.413935187358094,0
da3cf798,5844,16.905110806271015,12.20413761941451,1
da940160,5132,11.224828130654686,9.424542616084956,0
dafc88c3,5572,6.877339398362787,2.766005528302843,0
dbee6c86,7369,4.395928954072107,3.550118753309052,0
dc5fbe29,5203,7.9201039214922035,2.6995964039995415,0
dc7da28f,4774,10.223244436669471,5.6505399771529605,1
dc7f9757,4360,9.810154572145091,4.122811878351872,1
dd168de0,3304,2.9913571830542716,3.9655837745836955,2
dd64382d,3124,4.262126959206316,2.502016121320811,2
dd6bc5b2,3602,11.780956097388067,11.700897383174263,2
dd7d638e,4301,6.017680647613085,9.607722045624422,2
ddc790ff,4726,5.724817380990974,2.312232760611853,1
df71d1ff,6228,12.742621639442314,4.511991760219091,1
df73b8f3,5311,15.617554195793542,4.986545879741051,1
df8290be,3972,13.009724784668556,3.888956805284741,0
e0079ed1,3471,8.069511840769099,4.819503768830006,2
e03b45fd,5342,15.75182643192855,11.216687612158585,0
e0f36d98,4976,14.253156162438394,12.576803208868721,2
e149204f,6097,4.546152895643239,11.10442369592712,1
e14d641e,3184,6.820600870242808,3.070246865352566,0
e161bd0c,2949,4.33499689746737,1.9394646646194649,0
e201fd6d,5070,16.371250707380042,4.503730324856808,0
e25f1537,3177,13.005049007414012,3.027553372735482,2
e2fc7745,3692,13.341394284804746,6.195979353097582,2
e32da4ec,4689,10.850139553093255,17.701024307941914,2
e3b34f5b,5455,10.347045761247115,22.741621395557285,1
e45a2a62,5007,19.872920518687707,9.922035666967744,2
e46f4ef4,7195,4.926550809338883,3.381794499158449,0
e4726608,4733,6.271487164710907,6.514273378391073,2
e5864244,4469,26.806032670999695,8.959617033452988,1
e5c92e59,4295,7.71135994039849,2.73320258762363,0
e5ff9fd2,2354,8.891230852152741,6.756307112613301,0
e6c55748,4472,9.397103554297912,2.84490908882643,0
e730c32b,4728,11.654671854511827,16.774372600678767,0
e737965a,5955,9.897022674368223,3.7586182978661498,0
e748dd88,4812,4.989931749983482,5.111400274230176,0
e7818f7a,5371,6.312633342217896,26.152581158101274,0
e7c36e81,3531,7.349841849963589,3.4864494433860775,2
e7d0c1de,4711,6.860255388151551,6.303109583689795,1
e85074c5,5675,11.347685731962262,6.86825569896845,0
e97032ad,3530,11.959144677460708,7.335858601857676,1
e9949a23,4559,11.580872171010277,6.341349241153349,0
ea0b99b7,9239,12.15975654126152,5.489826890621718,0
ea3a0e38,10052,9.232672132138228,7.761346691116851,0
ea41324e,5025,5.294230079936561,2.944104587431273,0
eabc711b,5348,11.698478022871637,3.1650087493421157,2
eac10e86,6067,5.617579051148656,3.004746060972461,2
eafb863e,3568,13.457858083605023,4.2909594122433665,2
eb06a4e7,4535,9.669099026629615,3.0082083151194645,2
eb640a35,6037,9.969896905690025,6.683833152905192,0
eb934281,5971,3.1374200876783114,5.017782284917796,2
eba6605e,4410,15.631712662756936,1.5891657786724585,1
ebe69318,4976,4.825325809935079,6.1002921344627214,2
ec0d597b,4616,16.44325138720608,2.850659117318927,1
ec13af42,5462,10.906432170405786,3.194581169991725,0
ecdab904,6147,16.918396989500764,32.50377029139459,1
ecdaf714,6592,15.351875762973165,7.841051890118619,2
ed6436d6,2945,1.6175417954726792,0.7114813719632557,1
ed6e6e54,6048,11.951935194527213,9.061026149618625,0
edf885a3,3117,12.288723348140039,5.897258730227671,0
ee0300f7,4544,25.680311432467565,25.38089106072096,0
ee288beb,4638,27.522025330807587,5.876695042359718,0
ee4aecac,5265,10.778813139095936,8.43000665540548,0
eeda36f5,4797,5.470124457464137,2.4694754497021907,2
eeed308d,3899,9.69013148078532,1.9258319630771683,0
ef04658e,4104,15.448044048107809,2.3580453216275408,1
ef8e3ed0,5224,14.635089490374893,19.334066558990244,1
efde6ac3,4559,10.202375669006345,7.91066413695761,1
efe96181,4012,27.539517372291407,26.509516027318103,2
f0188a48,4170,6.015986492439641,5.682127800387574,1
f021b650,3739,6.684494210561717,13.095151193074795,1
f03f10fe,4145,9.378929872264584,1.8343329225864304,1
f053a1b9,4108,10.028295659116962,4.816609358561999,2
f074d277,2453,12.187719616802815,4.401262341811639,0
f07d7037,5563,7.4960867974462735,4.357258477968375,0
f08774c3,3900,11.44575716149874,6.438719273352901,2
f140c2fa,4082,13.3161842942989,1.737821856268653,1
f16e25e3,4651,2.9647800324346743,14.427873556472239,1
f2d4c8c9,6249,4.229551942410153,17.072263629682404,1
f321a31c,5141,12.557281531880928,6.93007818906078,0
f40cd091,5166,7.728760684292187,16.243785381265646,0
f439a621,2821,6.65613263851673,4.021842954248121,1
f49fdea3,5391,12.40626946494166,4.883241026497163,2
f4d12d23,3701,16.062842467413066,4.158184095286087,1
f56d3ace,5432,6.90314793936432,2.3056429929856574,1
f5859199,5790,15.921573253079503,9.47025092200667,2
f5d8aab6,4444,15.698547978741031,3.062691547884143,2
f631da6e,4093,8.782664213746434,8.763457052345089,2
f6824bb0,5015,20.837423542758717,2.6944129638936065,1
f6bc699b,3752,10.622157035929634,3.85084708978495,2
f6d009f4,6715,47.03924865295554,30.591711011437386,2
f72b268f,6404,12.93812397222547,6.206972468760409,2
f8662c22,5429,15.629207250700455,8.711989165950289,1
f88ddb26,4990,51.40308485650886,2.751180312176512,0
f8afa78a,6032,14.720946843240096,9.3120203000015,2
f8f59188,4807,6.924261008500594,5.667363347350635,0
f9fc81aa,5598,8.639067487231838,15.024696600095375,2
fa16d114,5686,20.815118518803075,3.049195003540957,1
fa31da94,5027,5.188297076747949,10.96031944359994,2
fa667be2,7296,8.802015991385062,7.3934591758926125,2
fae0c593,4403,10.97095627674098,5.261157179628034,1
fb03ae90,6431,42.88755217158539,20.830181472123957,2
fb0904bd,3181,1.7987576836953807,14.635930676239013,2
fb3848a1,5919,9.958923975567506,4.394518807408686,1
fb73b13a,5640,9.977934385041513,6.574520292314786,2
fba7683c,407,2.555309739035002,1.8143823808883512,0
fbd68d27,6829,22.09543667740266,2.581502362001874,2
fc03f21f,4803,12.90913373270699,10.658486108913777,1
fc0d20b2,3954,11.932087953866953,14.244276154043655,0
fcfcc902,2791,8.80765155445474,3.2401517826159667,1
fd3b4faa,5022,7.446926041471426,5.5231143537197145,0
fd710aea,4217,7.203999750290396,4.394524787559478,1
fd8f77fa,5272,27.415343744152285,9.536650243872337,2
fde20ecf,4667,16.31905728866344,10.737095719616168,0
fdfd57da,5236,4.29522046585047,15.035446143825876,2
febb4411,4247,13.027667980552959,5.255492242879718,1
fef8af96,3826,44.55173272632465,9.40903920657057,2
ff0aea78,3261,30.697786830378174,4.729213509196029,0
ff8bb73a,5927,9.861864748200674,9.589917561820226,2
ffefef30,4570,7.035568765607176,3.1538208798099623,2
