well_id,n,anchor_rmse,beam_rmse
5d7198fd,3368,13.36645546990557,13.254186783792711
5def1ce5,6443,8.052417616706911,8.448229810156253
5eae34a8,4904,7.397484649492449,6.655009021767764
5f4d2a52,5225,56.914917258531396,63.09436558500747
5f6756c5,5931,8.573813859683462,8.606536138527478
5f75f796,5562,9.239915906257119,13.139943525340703
5fb1c15f,2860,18.291082508578185,20.465532913859615
5fffa282,4201,5.318148657346763,4.624823088707859
60e37807,2699,20.874268055180604,23.455183625314326
61f27424,6220,2.8150009994687166,2.5869092196381893
62569ae3,3588,8.163464251076302,8.286922590564581
62a6f539,3693,7.864940463331049,8.009203175089247
633774dc,6233,14.212429924790966,11.708155994665315
63559d57,4069,5.894220519880757,6.931418852475222
647f2a41,3881,6.546227092935274,6.1263289897113955
65156b96,3221,6.076781706471203,5.054126359040015
653612bc,4605,2.8332405605306503,2.8682522111073414
656a067b,3051,14.667037832749068,13.771661228223868
65a5466a,4683,11.991020361693243,12.953504309541138
660d9546,4732,9.433757519583331,8.961268257951101
6767c111,6783,17.475154063370617,21.48307948477788
67847288,7429,11.461290028070946,18.50873628345518
67a8da4a,4911,14.48691836331104,17.025470348295038
684a6fc1,9818,24.030978453294004,21.381306191213945
698930d1,4741,10.389172214568049,10.143052221737323
699ea575,4120,10.392889600471305,8.962661887105716
69c1bdad,2714,9.789958199101882,9.621688563371775
69e41fa6,5772,5.861732687565972,4.920305625753882
6a0ff78e,6465,11.350827388917207,9.844235649433129
6a8fa194,3017,8.348329338921092,5.661766397553079
6ae68655,4204,5.259877371830794,4.909766166409067
6d1d74e1,5830,11.887571200184345,11.276046454702461
6d590e26,6096,8.629685403348205,10.422546968898818
6d6d93af,3595,32.195372520142506,30.534104763891214
6dbe4b60,4648,8.699464045404161,9.492184541903045
6e6d122c,5632,9.11700946941914,8.073653475198567
6e9ccd38,8282,12.23949279951463,12.844499990475304
6ea22614,5971,6.4753183432909225,8.055372378011981
6ede926a,4938,7.686767373145472,5.007604573465864
708caea9,6548,34.916458237909005,33.68037550630283
70925e23,5947,14.784803005082047,20.8285424975016
70e1788b,9285,7.159206283115686,5.938475090796013
71642c7d,4648,11.901230993511438,11.470842467180853
71ccf778,2698,5.388651839136806,4.4189770989717925
7224331b,6063,4.338260107312621,4.235164067407262
722cf0d8,5143,11.127293106426961,12.462489009018823
7256229b,5415,6.6453924693055635,8.96315900004966
726f3dc2,6723,6.931383638655225,7.378403095094654
7271dd80,4340,8.313957865645467,6.587939406308494
727a3a10,4397,12.36395803493887,11.150573092651468
729665c0,4263,8.662513145164612,10.850710632738679
729e9750,5919,8.825983755646552,7.547351790646073
729f4217,6195,16.25171177822061,17.27227700556098
72dd8501,5193,6.0720820352358595,6.304980601842177
73348914,4221,10.691729206195715,9.72762256280762
739a914f,5505,13.540022100878758,15.536535979692207
73b1447d,5670,13.404843871674935,14.250925915495145
74b6186b,3405,9.007196786463387,6.933889477767575
75c20ec7,5361,11.054465755153933,12.695716551003965
75cd5f11,4946,5.260066074409697,5.681580827773119
75d20a82,5067,17.230705080539593,17.069385227380074
76201745,4448,7.881811891978768,8.582702892806388
764072a5,2949,6.358306065218297,5.327327842327172
77b0d905,4174,13.048365351893997,14.856712134124642
77e4821c,5393,19.218605395377665,21.102043288429496
7850c72e,5497,12.350659981673207,9.997412269998652
78a4a386,5119,5.866186376682608,5.636104615938619
79507629,5302,12.57032003546627,12.120860519539136
796dbd4c,6248,4.867507118040292,4.86696461155869
7987f2f2,3705,12.030471815010397,12.22200709331666
7993a768,5487,8.94458476658435,7.005697396604884
7a5660b0,4998,13.453411559639392,11.971295099549835
7acda2df,3091,13.841227690699123,14.49478362860658
7b2c7b3c,2584,6.17273385674935,4.263830298606141
7b38844c,3749,7.388349907150671,7.418744699148576
7bb17b96,3922,17.009046194531738,18.707371155675375
7c607683,5328,16.864753655466934,13.179445298686998
7cbbd047,5121,12.532698729088267,12.556004112100185
7cd4bb31,6439,5.9143797077311655,7.9549651399737975
7d50373e,5122,14.288140886490114,10.823952182204328
7d57c75d,4405,14.198113996829493,16.057378842138736
7e208414,4226,6.381931414565357,4.8466559705086825
7e721392,6174,40.331826473951956,45.338468458490055
7ff89f8f,7337,14.155555516103233,17.4659922305945
