well_id,n,anchor_rmse,pf_rmse,best_cand
a692b17e,3566,13.138061444708827,4.555956084119439,0
a6b8ac67,5453,10.875902281234387,2.5672871759635414,1
a6ed2eff,5275,8.632582794631363,5.6198885059649735,2
a6f967fb,4670,13.762814229045636,13.62081682285403,0
a76db406,4672,3.7043201708377427,17.071470248715343,0
a7744f5b,4377,13.084948643934053,1.8157496327387856,0
a783cc24,1889,26.72523186448825,2.6076719998105564,0
a79fd2e7,4404,12.374341369091132,5.650367108805956,0
a7fc3e6b,4764,18.149529358993682,5.530477440369912,1
a85bb86f,3099,7.873900707960967,20.33712591723826,1
a85e4bc3,4581,9.638478456190704,5.495654309338616,0
a87433c9,5721,9.580358514748033,14.255285976377554,0
a8ed028a,5538,19.044521110452333,3.4406826723919592,2
a959858c,4404,65.35865899088088,2.7105736383668995,0
a9c9b150,3986,1.1630317709118394,2.722572136200655,1
aa95015b,4300,11.725050285011942,2.246004386016541,0
aaaf3c03,2997,15.079592231507316,5.371251647006836,0
aaeffccb,2712,4.756126793123975,3.9730559000977537,1
ab112491,5185,28.204036984751497,28.599411655992117,0
ab18d3fc,5694,16.597890792722144,16.842266009227764,1
ab3ced07,4250,9.797524442428841,5.316000658904762,0
ab6fe95d,5491,6.6795806397720465,6.411707367423894,0
ab94878e,6004,6.090270250340663,10.482396403939724,1
abf460d2,3217,8.350877150110843,16.492134495092575,2
ac6f01d5,5004,15.962529701035821,3.269385765318758,1
ad2133a8,5729,28.088198915386187,6.01866397057673,1
add9c322,3932,12.296784203800955,6.360867963752364,0
ae069086,4770,14.585517424947831,8.693168217089992,1
ae0784a8,7823,10.87737509844777,1.9278949678563393,0
ae35f33a,4450,5.0951729458693835,5.301637466358987,0
ae8959c3,4518,19.76800976672305,3.1988040874787456,2
aed44918,2719,9.488704385906805,19.93183675689449,0
aee6393a,5865,4.665683726709421,12.875315494878443,0
af7a59ce,3024,4.115059728297358,0.711075516791103,0
aff4e561,6026,10.851934253065428,6.2194126717499065,0
b04b58a3,3402,13.058667367524363,17.594469808466325,0
b0d42b0d,4971,19.797243019186585,17.558545842987016,0
b0f53bf4,2755,9.231328022549082,10.385574493712813,2
b19b0395,5813,10.045237735851847,7.679336480956774,1
b1efb8a4,5998,8.506706925766984,8.675912002251348,2
b32902c0,3808,5.155416417213564,17.19645999459831,0
b32e4903,5770,5.863958705383137,12.7984951478858,1
b3388334,6080,14.23010661853958,17.4770374989452,2
b37fd114,8161,24.97877020046922,6.964201644197159,0
b38e3116,6211,6.404438939196513,9.66496633079525,0
b4d8dd4f,4259,17.098418824477594,19.65726879382199,1
b4f37e6e,2992,14.94895263643877,1.9077149384516727,0
b56bc0aa,5602,8.788528154094545,5.543309424332553,2
b585b4fa,4294,9.973817813617734,10.491132737061724,0
b5aa9634,7326,11.47866217552782,4.504927459897922,0
b7974e66,5558,6.972963992749996,4.8776990336518535,0
b7cdcecb,6168,9.274351431311539,2.7232588585099315,0
b7fea9ef,3866,11.148074644872509,10.959493713002644,1
b85f7b06,3803,3.569865119414346,14.36932356969473,0
b881d27e,4009,18.785154458691416,3.1507998921600335,1
b8c49c1a,4319,8.256954162110757,30.336483016340292,0
b95e7121,6306,3.4204599760598935,2.643634119704758,0
b977be4a,5917,18.57837175934225,3.456267809659046,0
ba48188d,4166,50.93720227649117,16.91220582126908,0
bb2cdd83,3825,3.017674077265869,3.288571563707601,0
bb337fa0,6873,24.083821271230853,8.053900633940192,0
bb682ebd,4139,19.87022580202752,32.953235818082234,1
bc4381e2,4955,12.598370947658928,17.604700757533905,0
bcebcc5f,6258,24.241537215571864,7.907175033703013,0
bd2c2f34,9823,5.663541608648027,4.197278612346017,0
bd4ae5da,5006,14.052431666337634,3.866991474301914,2
bd6f0e19,5140,10.118149844909517,3.9256647249639753,2
bd8f847e,4961,7.389741905257485,4.512390651042649,0
be063506,4500,9.685884513043288,7.701963408946054,0
be35c8f2,4226,4.674735185385168,5.790935021408125,1
be83e781,3221,3.1537973198868037,9.423038678607128,1
beda8696,5912,9.819955216289504,4.249359569065649,0
bf39bc20,3303,8.401808199266226,3.386313350568603,0
bf70b410,6347,18.920279724233612,13.086020843806736,0
bffe3082,5723,16.598918029974968,1.9402514161841502,0
c03b9305,4255,7.1171172090817905,11.655168306867711,2
c03d4aed,4641,12.583094329136486,2.685815973701778,0
c03fba65,3699,22.739971638302574,3.426937737999176,0
c07fd0cd,4191,4.052934357090802,33.99248441423844,2
c1708b88,6315,18.304767828554887,29.344721749323476,0
c1d046f4,5513,7.700112298091984,12.77782798370012,0
c2717d4f,4721,8.452559650622254,10.059922565295192,1
c2c4db09,6039,9.028322821306517,8.582987985750206,2
c2c6fc71,7119,11.767462410523247,6.113265682521838,1
c36625df,4742,8.003204999077816,4.700359808246259,0
c3957531,5316,12.518722274768233,9.153581868593017,2
c42fe306,5095,11.279308916635767,9.536183973827775,0
c43812e2,5527,7.016864008504025,3.8571638096100753,0
c472c0b5,3054,8.28128095427446,4.231203745507795,1
c47e0767,4356,21.47720905393819,8.23847298754385,0
c50b42f6,6014,8.604265674370385,2.7525454307576074,0
c593337f,5208,23.822334034025907,12.097654201909913,0
c59b6c4a,5499,20.952603428128082,7.337034281568677,2
c66be2b8,4154,22.226756512262092,8.918272713403171,2
c6797dd7,4664,5.82900989050451,11.64919383115271,0
c6b782a4,4877,12.807882966584375,7.275281758920405,0
c6c96179,4004,8.772647918302802,3.6585320026841894,0
c70c0e01,4312,8.964901066736223,10.091623147655012,0
c84c65be,8496,9.738388019795911,9.966080243275346,0
c8d9680c,6281,42.77043899776709,4.4695693507895395,0
c908edd0,5293,8.765028360555872,3.220747861249805,1
c9578d27,4487,10.306756368182521,5.088539351062352,0
c96c018a,6236,12.859960619036775,3.1357238406452694,2
c99f9fae,6361,5.40523137400998,3.5915053239307007,0
c9e6734f,4735,10.310371611471203,4.233137084076642,0
c9e980e8,4359,9.741734918381256,6.962628198932667,1
c9fedcf3,3517,7.471714606706554,3.0281130653459885,2
cad13e8f,4848,17.022296131058066,3.819457361222971,0
cb34231f,5609,5.418906491757253,7.317979940727842,0
cb879f40,6315,8.79643766880234,6.237272635721031,0
cbb406b5,6328,11.364887497962812,5.777262110953461,1
cbe51de1,3963,15.022202061672788,6.81310423778581,0
cbe62450,6258,18.607063412926227,7.305489495533061,0
cc08aa63,3274,12.988941242217614,7.536917226866273,0
cc8a1d57,6638,27.55539015081038,1.4250771922070538,0
ccedb12b,4401,10.609060511646556,12.514314281528495,0
cd7f1687,4232,10.573162838089827,4.064645495646462,0
cda7eb37,5973,10.042623008757838,2.6140907765973544,0
cdc31d65,4840,7.482412321764383,6.316885038640585,2
cdc60a53,5878,8.315926094659538,3.863227961791881,0
ce55ba43,4104,14.30444944852245,3.6054843904392886,0
ce8399b7,1615,3.363562739626084,1.6371128252497509,0
cf50c9d1,4858,31.56819712560828,8.54220528859717,0
d00e7eb9,5704,7.907003476643952,8.581963810263705,0
d011f41b,2267,10.86185548345431,23.105539713660875,0
d07aed8f,2957,5.402411556483793,3.3775623461164743,0
d085e611,6191,10.083729659420946,8.970267036211732,0
d0a0e7b5,3816,11.676903707262621,5.864915124657316,0
d0a43760,4041,4.249353040412356,3.6895030994128177,0
d0cb63ae,5223,19.937391369771746,7.2645219633127365,2
d114d9c2,6206,7.69852853923108,2.3907578654277506,2
d1457cc5,6920,8.115732473647405,7.772219103631514,0
d1ecf309,6168,9.37828460834895,5.530516728027652,0
d1ee630d,6290,12.219780010195931,3.6170612741600983,0
d217e0c5,3838,5.20363871867946,4.737846824567178,0
d24ff243,5641,3.584579952704873,1.7408357680744686,0
d273674e,3899,3.400366201632784,4.243068859233211,0
d2f3b1ab,5581,17.357707330254247,15.49912001120039,0
d3df146b,5787,11.69933929625434,4.37847894059168,0
d40f61d5,4039,4.553018133859985,1.5845370127678746,0
d41beaf2,4753,16.335502961206803,3.491859353059018,0
d463e527,4767,8.591154291112087,18.83459312695016,0
d4f60a28,4501,6.183126130423007,8.842299690640242,0
d50c649a,4873,6.81996221614117,8.809826589149777,0
d543916f,4799,10.200221672654065,13.115615104353415,0
d5df0ff5,4032,16.351335751344372,4.277734209013304,0
d60430e6,2511,7.849172504180856,7.399826612953673,0
d63196fe,4510,19.525114489586926,3.294323306173979,0
d6c320d9,5452,11.20598215508914,2.6339922075640345,0
d6dd7330,6193,11.822832979899944,16.916414278991436,2
d7ba4f9d,6023,5.098116159708834,4.764649218036065,0
d7eb0be8,5401,32.82610912419109,12.562761777948717,2
d84b621b,3994,21.82037371732548,11.75268890974957,0
d90aa14c,10018,11.994352891576652,11.77286929791673,0
d924e971,3184,32.7702837302337,24.752375228165945,2
d9ae59b2,3648,5.0470807715641435,12.172297377430814,0
d9d6d94d,4919,9.3857291463184,6.277724652284657,0
d9eca87b,6373,26.443315428754445,2.6487404324488404,0
da2d4d7c,2114,3.5771941153487132,4.411003213056717,0
da3bfe4e,5549,30.20824343453741,5.397318627832677,0
da3cf798,5844,16.905110806271015,12.111947427451154,0
da940160,5132,11.224828130654686,9.495765207350713,0
dafc88c3,5572,6.877339398362787,2.7400817937486033,0
dbee6c86,7369,4.395928954072107,3.597045761960317,0
dc5fbe29,5203,7.9201039214922035,2.6969389897962848,0
dc7da28f,4774,10.223244436669471,5.630122100647455,0
dc7f9757,4360,9.810154572145091,4.127166621499935,0
dd168de0,3304,2.9913571830542716,3.9508203324431994,0
dd64382d,3124,4.262126959206316,2.4980814392505186,0
dd6bc5b2,3602,11.780956097388067,11.670094012564585,1
dd7d638e,4301,6.017680647613085,9.555783878164643,0
ddc790ff,4726,5.724817380990974,2.325060151592215,1
df71d1ff,6228,12.742621639442314,4.614499119428794,0
df73b8f3,5311,15.617554195793542,5.644086842167412,0
df8290be,3972,13.009724784668556,3.8164749746487923,0
e0079ed1,3471,8.069511840769099,4.881558789703802,0
e03b45fd,5342,15.75182643192855,12.343385579560678,0
e0f36d98,4976,14.253156162438394,12.582125109380671,0
e149204f,6097,4.546152895643239,12.117171881078816,1
e14d641e,3184,6.820600870242808,3.082131239297503,0
e161bd0c,2949,4.33499689746737,1.948819757128245,0
e201fd6d,5070,16.371250707380042,4.50441682806216,0
e25f1537,3177,13.005049007414012,3.022141869643448,0
e2fc7745,3692,13.341394284804746,6.212438476454751,1
e32da4ec,4689,10.850139553093255,7.598214287247359,2
e3b34f5b,5455,10.347045761247115,22.731573789085225,0
e45a2a62,5007,19.872920518687707,10.136812593317885,0
e46f4ef4,7195,4.926550809338883,3.730175474952112,0
e4726608,4733,6.271487164710907,6.524805822606237,0
e5864244,4469,26.806032670999695,9.029242399338383,0
e5c92e59,4295,7.71135994039849,2.8170114783822586,0
e5ff9fd2,2354,8.891230852152741,6.702754997141834,0
e6c55748,4472,9.397103554297912,2.831428427380015,0
e730c32b,4728,11.654671854511827,11.898094162368446,0
e737965a,5955,9.897022674368223,3.843422168765505,0
e748dd88,4812,4.989931749983482,5.1706431425698405,0
e7818f7a,5371,6.312633342217896,26.211499982581145,0
e7c36e81,3531,7.349841849963589,3.6593217058582796,0
e7d0c1de,4711,6.860255388151551,6.305686149892118,1
e85074c5,5675,11.347685731962262,6.933612439526608,0
e97032ad,3530,11.959144677460708,5.28087295753463,0
e9949a23,4559,11.580872171010277,6.293770798342182,0
ea0b99b7,9239,12.15975654126152,5.882380494730713,0
ea3a0e38,10052,9.232672132138228,7.722666179057932,0
ea41324e,5025,5.294230079936561,2.9209741721545566,0
eabc711b,5348,11.698478022871637,3.3543715350626777,0
eac10e86,6067,5.617579051148656,3.077064372204901,0
eafb863e,3568,13.457858083605023,4.294435491758713,0
eb06a4e7,4535,9.669099026629615,3.0750126506111743,1
eb640a35,6037,9.969896905690025,6.722284904758923,0
eb934281,5971,3.1374200876783114,4.999420846882202,0
eba6605e,4410,15.631712662756936,1.591755174967607,0
ebe69318,4976,4.825325809935079,5.967523563276937,2
ec0d597b,4616,16.44325138720608,4.412610106664018,0
ec13af42,5462,10.906432170405786,3.0209320291720596,1
ecdab904,6147,16.918396989500764,35.478391858563,2
ecdaf714,6592,15.351875762973165,8.184658042037768,0
ed6436d6,2945,1.6175417954726792,0.7255024744999162,0
ed6e6e54,6048,11.951935194527213,8.495115476310714,0
edf885a3,3117,12.288723348140039,3.557076842637442,0
ee0300f7,4544,25.680311432467565,25.361245414639082,0
ee288beb,4638,27.522025330807587,5.808976547136771,0
ee4aecac,5265,10.778813139095936,8.453034707208088,0
eeda36f5,4797,5.470124457464137,2.455207091403914,2
eeed308d,3899,9.69013148078532,1.9258349491900217,0
ef04658e,4104,15.448044048107809,2.3629636712890774,1
ef8e3ed0,5224,14.635089490374893,19.348933059197293,0
efde6ac3,4559,10.202375669006345,7.956620493426632,0
efe96181,4012,27.539517372291407,53.665126293494154,0
f0188a48,4170,6.015986492439641,15.984167021165154,1
f021b650,3739,6.684494210561717,5.562834563556939,0
f03f10fe,4145,9.378929872264584,1.8256081786910705,2
f053a1b9,4108,10.028295659116962,4.768262224575184,0
f074d277,2453,12.187719616802815,4.3871591998088,0
f07d7037,5563,7.4960867974462735,4.329174126819406,2
f08774c3,3900,11.44575716149874,6.701523840000058,0
f140c2fa,4082,13.3161842942989,1.727852043793258,0
f16e25e3,4651,2.9647800324346743,14.38380858376287,2
f2d4c8c9,6249,4.229551942410153,17.460827548052677,0
f321a31c,5141,12.557281531880928,5.833004663083832,0
f40cd091,5166,7.728760684292187,16.80988862050244,0
f439a621,2821,6.65613263851673,4.020667246242659,0
f49fdea3,5391,12.40626946494166,4.195566596432021,1
f4d12d23,3701,16.062842467413066,4.241166532352899,1
f56d3ace,5432,6.90314793936432,2.2977607088426124,2
f5859199,5790,15.921573253079503,9.699993039358112,2
f5d8aab6,4444,15.698547978741031,3.335658927268637,1
f631da6e,4093,8.782664213746434,7.075713283567611,0
f6824bb0,5015,20.837423542758717,2.6246889748252156,2
f6bc699b,3752,10.622157035929634,3.86308315839933,1
f6d009f4,6715,47.03924865295554,31.484641756070605,0
f72b268f,6404,12.93812397222547,6.2065519666353755,1
f8662c22,5429,15.629207250700455,8.673550315676572,1
f88ddb26,4990,51.40308485650886,5.805566994692328,0
f8afa78a,6032,14.720946843240096,9.309849990568715,0
f8f59188,4807,6.924261008500594,5.6765330766499735,0
f9fc81aa,5598,8.639067487231838,14.896502659953711,0
fa16d114,5686,20.815118518803075,3.051043817880423,0
fa31da94,5027,5.188297076747949,2.844484940781958,0
fa667be2,7296,8.802015991385062,7.216191561637054,0
fae0c593,4403,10.97095627674098,2.8028188130953415,2
fb03ae90,6431,42.88755217158539,20.649635429448054,1
fb0904bd,3181,1.7987576836953807,14.620834987537085,2
fb3848a1,5919,9.958923975567506,4.362690543864269,0
fb73b13a,5640,9.977934385041513,6.7651135696387605,1
fba7683c,407,2.555309739035002,1.9323237329653236,0
fbd68d27,6829,22.09543667740266,2.6916101115604243,0
fc03f21f,4803,12.90913373270699,9.266480149675207,0
fc0d20b2,3954,11.932087953866953,14.124852024256052,0
fcfcc902,2791,8.80765155445474,3.2548313593064844,1
fd3b4faa,5022,7.446926041471426,5.54953736770467,0
fd710aea,4217,7.203999750290396,4.375721009695779,0
fd8f77fa,5272,27.415343744152285,10.155832296887427,1
fde20ecf,4667,16.31905728866344,10.128392382584744,0
fdfd57da,5236,4.29522046585047,14.849918873892392,0
febb4411,4247,13.027667980552959,23.739845128938505,1
fef8af96,3826,44.55173272632465,12.952409890686882,1
ff0aea78,3261,30.697786830378174,4.910784695242091,0
ff8bb73a,5927,9.861864748200674,8.3482115058828,1
ffefef30,4570,7.035568765607176,3.1543011935637564,0
