well_id,n_rows,lgbm_rmse,anchor_rmse,anchor_wins_by,mean_pred_delta
6ede926a,4938,4.169217723243975,7.686767373145472,3.5175496499014978,5.218700472270146
708caea9,6548,34.19286917226398,34.916458237909005,0.7235890656450223,0.9427860256717429
70925e23,5947,22.015928698124416,14.784803005082047,-7.231125693042369,2.359293595041747
70e1788b,9285,8.448655685409738,7.159206283115686,-1.2894494022940526,0.6598310969760818
71642c7d,4648,9.86563153295766,11.901230993511438,2.0355994605537777,16.74158149505406
71ccf778,2698,6.7700479549521315,5.388651839136806,-1.3813961158153258,1.6274153924888743
7224331b,6063,4.043262371000408,4.338260107312621,0.2949977363122134,1.54146419330394
722cf0d8,5143,9.325722426955707,11.127293106426961,1.8015706794712543,1.4173207898444893
7256229b,5415,8.692992704444567,6.6453924693055635,-2.0476002351390035,9.26872507739858
726f3dc2,6723,4.660563412404266,6.931383638655225,2.270820226250959,-0.7031033127484964
7271dd80,4340,2.378993529557266,8.313957865645467,5.934964336088201,-7.463604919354517
727a3a10,4397,11.011950321846255,12.36395803493887,1.3520077130926147,-9.598543585146459
729665c0,4263,5.304090311485621,8.662513145164612,3.3584228336789907,1.4645964981914537
729e9750,5919,6.99264691629363,8.825983755646552,1.8333368393529224,-0.4598468854381241
729f4217,6195,9.175500494694461,16.25171177822061,7.076211283526149,-7.777467073090865
72dd8501,5193,3.5058424921697444,6.0720820352358595,2.566239543066115,1.532991679145952
73348914,4221,5.639726367558716,10.691729206195715,5.052002838636999,10.175767078108414
739a914f,5505,21.333259069987744,13.540022100878758,-7.793236969108985,9.903682587384788
73b1447d,5670,7.931428782380755,13.404843871674935,5.473415089294179,2.589629767532453
74b6186b,3405,2.8386288294299504,9.007196786463387,6.168567957033437,11.169158368039916
75c20ec7,5361,7.038404054789732,11.054465755153933,4.016061700364201,2.779814540161577
75cd5f11,4946,5.678776048140295,5.260066074409697,-0.41870997373059815,1.3863363582808832
75d20a82,5067,13.711798883073644,17.230705080539593,3.518906197465949,-6.425272244617221
76201745,4448,7.712247631913379,7.881811891978768,0.16956426006538905,0.7216767449958011
764072a5,2949,5.898353923081611,6.358306065218297,0.4599521421366859,9.127817566452846
77b0d905,4174,3.3236133323697374,13.048365351893997,9.72475201952426,10.628596712144109
77e4821c,5393,15.204957295748114,19.218605395377665,4.013648099629551,4.53420103948622
7850c72e,5497,31.792844273147885,12.350659981673207,-19.44218429147468,28.861716148170547
78a4a386,5119,3.739558315836244,5.866186376682608,2.1266280608463637,2.2124087637241603
79507629,5302,4.854149157080486,12.57032003546627,7.7161708783857845,-13.131399363140359
796dbd4c,6248,8.743498203191226,4.867507118040292,-3.8759910851509343,6.571742286959494
7987f2f2,3705,12.647213410716304,12.030471815010397,-0.616741595705907,3.1724233544390303
7993a768,5487,2.7351819789578076,8.94458476658435,6.2094027876265425,7.500163533500196
7a5660b0,4998,18.278186179857006,13.453411559639392,-4.824774620217614,3.9907046755982383
7acda2df,3091,8.28041424745663,13.841227690699123,5.560813443242493,0.9165358747727483
7b2c7b3c,2584,7.373260728039499,6.17273385674935,-1.2005268712901493,0.004168726369945821
7b38844c,3749,6.355061307975548,7.388349907150671,1.0332885991751226,1.1052421082171084
7bb17b96,3922,12.546432218011798,17.009046194531738,4.46261397651994,4.1771981514459275
7c607683,5328,17.370401028032468,16.864753655466934,-0.5056473725655337,-0.06822963500791165
7cbbd047,5121,22.910276247850252,12.532698729088267,-10.377577518761985,30.782233492567034
7cd4bb31,6439,4.548854766046878,5.9143797077311655,1.3655249416842876,2.988348784648868
7d50373e,5122,8.143834010932778,14.288140886490114,6.144306875557335,-6.653710397609009
7d57c75d,4405,11.146925292287209,14.198113996829493,3.051188704542284,5.702588463117949
7e208414,4226,7.37687396746602,6.381931414565357,-0.994942552900663,1.4155843413256
7e721392,6174,37.946254296836486,40.331826473951956,2.3855721771154705,-2.4936120836101567
7ff89f8f,7337,9.561001250229978,14.155555516103233,4.5945542658732546,3.1958768122093524
8050c789,3077,9.852240516524873,7.786449457719408,-2.0657910588054644,4.8697690570148735
807f0298,3747,10.741496843536245,8.853825493010934,-1.887671350525311,-6.293307848851259
811f52b3,4836,4.306217966673773,4.598301010999275,0.29208304432550136,-1.0734962552431022
81bf5923,4543,30.21140311079144,31.31927935297995,1.1078762421885102,-2.8547502497150314
81fc01c6,5909,15.822847144049259,15.007610097527794,-0.8152370465214656,-0.4925100651606578
8255c867,3589,23.33793697524549,25.379544413656888,2.041607438411397,2.089011151577207
82aab6d2,6140,16.050121044286517,16.359385167102737,0.30926412281622007,0.0325786712469324
82fcf37c,6014,3.9033339814239993,6.562385974432521,2.659051993008522,4.435892009859966
833af382,3628,20.508551637833392,11.932419080398546,-8.576132557434846,10.927800664727583
8382f4b6,4967,26.471459933220213,35.957613544757436,9.486153611537222,-10.76230910430322
84633df4,4972,13.54854065601869,4.736172446701271,-8.812368209317418,-11.178647746237623
8478df29,4857,3.115140104277593,14.043024034272376,10.927883929994783,-12.14909663978592
84815d5a,3647,8.426486560194371,18.796385252137515,10.369898691943144,11.367767111259356
84c3b497,5312,22.87170348681918,18.960394713110585,-3.911308773708594,-7.9945735171975665
85380836,6618,5.090659922187233,14.16579981313258,9.075139890945348,8.605577509409317
8612b37f,5165,12.96475559708103,19.617069448970486,6.652313851889456,7.878548855748922
861e71df,4700,17.997415440998303,11.539564677986593,-6.4578507630117095,7.102906673963382
86454a6f,7964,56.979510891995375,70.26338513734783,13.28387424535245,14.100604890357573
8648abae,4244,4.501732598781521,6.857839767871924,2.3561071690904027,7.835846220901471
865033f8,3557,7.0884649881864625,5.940308678128904,-1.1481563100575585,-6.562466577045826
87695469,7003,9.46426999392335,7.051593014629924,-2.412676979293426,3.559573790636984
877ed19c,3708,5.549489362953554,3.961990141908008,-1.5874992210455456,2.16104474368357
87aa3730,5607,9.48805349573748,9.116484132166912,-0.37156936357056836,1.0490131788891215
884ecb5f,6724,13.113151422447421,19.928910115404566,6.815758692957145,6.905564253964071
8902c3f6,4959,6.5026895555026885,8.832044207317482,2.3293546518147936,4.170501146345753
896d15b9,4279,42.44926886974264,29.78460727060298,-12.66466159913966,-13.10609692227498
8995c945,6724,11.560879687562087,17.049572930743697,5.48869324318161,5.679777580711618
89969c7a,4947,6.448220358031496,8.235332474787521,1.7871121167560249,2.868567680723207
89f1085d,5994,14.389817533121736,27.630506752261244,13.240689219139508,-13.863952132152015
89f36adf,5292,4.14119922615997,4.477972454313123,0.33677322815315325,-1.3249792620861716
89fdb2f2,2031,6.037898273073095,1.6866180518953557,-4.351280221177739,-5.281081189597154
8a3da6d1,4593,9.757075944123505,9.412246097229765,-0.34482984689373986,2.479578413646302
8a89da23,3935,17.58379829003096,24.252456304947117,6.668658014916158,6.791426761691624
8a9c8932,4663,6.173945727641353,2.3969295087935425,-3.7770162188478107,-2.225740076431271
8ac2f237,5319,16.52626086960822,16.45119897844976,-0.07506189115845885,2.196148660139671
8b12bab6,5234,6.440946772613175,15.811256392108719,9.370309619495544,11.093963440286617
8b5be31b,5672,8.28020907004332,14.42858472653754,6.1483756564942205,-8.810378847895102
8b95d6d1,1731,2.5785494655952337,12.821591683060278,10.243042217465044,-10.715561625877012
8b9d8326,6163,10.538346542248483,6.582552988433189,-3.955793553815294,7.548604633332262
8bb9c1e6,4546,2.886708782181115,5.877089429163017,2.990380646981902,-2.764986887404152
8bda1a11,5981,9.884670497479734,12.860573075338545,2.975902577858811,0.34832659894564016
8bfa881d,4089,18.60373266329253,24.907656478671402,6.303923815378873,4.369062305522959
8c167025,5368,10.176793382853415,12.842100494100917,2.665307111247502,8.353921710680149
8c8348e8,3888,7.814515836026928,6.541121071059431,-1.273394764967497,3.547446644880244
8cc21f01,4044,5.625918941334483,5.692405675014437,0.06648673367995439,-0.8756364251506662
8cc800b3,6576,29.00311802495718,13.894631430456734,-15.108486594500445,13.68662435897095
8d5d46d7,5755,16.664382568983047,14.448678432466647,-2.2157041365164005,-2.6897969459563145
8d92cb49,3589,9.012294348278633,7.261615385751236,-1.750678962527397,-7.444259405815724
8f201368,6349,25.905374699284696,31.179492905922075,5.274118206637379,5.023265616799553
90386ee4,3840,5.296845540382068,10.152954610245539,4.856109069863471,6.393263912742814
91abc4c7,5848,5.626888055322975,7.02683994774031,1.3999518924173353,-0.5011314399400816
91b301ce,6570,36.9427459812971,35.315076932980844,-1.6276690483162568,8.397225099695412
91db7070,4073,34.98370264254811,40.80747690976154,5.82377426721343,6.125139083805521
925a7cd1,4517,6.305049273825505,4.612563792738408,-1.6924854810870968,-9.911200212583953
9283ae69,3371,6.564080268581073,6.173284378497139,-0.39079589008393345,-2.9074791597435077
9298ad5b,3964,9.839213286245007,13.089984763550598,3.250771477305591,7.102814137370778
9314ff13,2748,5.41088784755198,5.189815774469084,-0.22107207308289656,0.8912058856000246
93209a3d,4697,18.341448927131957,13.65809981076041,-4.683349116371547,-3.0709906292041897
939d9c34,5101,13.26039300059907,15.729081869192102,2.4686888685930324,-3.2046290253222662
93f5d2e6,3691,18.166422915366766,20.10571368100563,1.9392907656388623,-1.5616172699798547
940a48d9,3963,6.799993590638956,10.06328128166555,3.2632876910265933,-4.421990464531169
940e709a,3348,3.365728893485848,4.6519560575408425,1.2862271640549947,3.807957087046517
9426ec1e,2532,12.315237643130422,12.079413246018726,-0.23582439711169556,-0.04504416826417799
94467f50,3035,11.522354127637865,7.795325573109472,-3.7270285545283928,8.262374035730414
944f36b9,4630,4.687330583805686,6.513075857645095,1.8257452738394093,8.242120093737485
94d813a4,4847,32.645018947485426,36.730942118502206,4.0859231710167805,-3.5223396586558864
95b559e7,2887,16.981707157160002,20.38335913388356,3.4016519767235565,3.2470092054610564
95c8427f,6335,18.559594461983384,27.215687207592826,8.656092745609442,-9.140261239801262
96936c22,3346,8.850914033727845,4.079825343764616,-4.7710886899632285,7.290482339538021
96ae5806,9839,10.053361389844554,8.450669041365172,-1.6026923484793816,2.207549953824769
96b7eea1,4332,10.730300929095225,12.405056848354107,1.6747559192588817,1.7815166815993562
9719aa04,4871,8.314050593614793,7.07656345543121,-1.2374871381835826,-1.3886198545808974
974802e7,5843,12.190367675930123,13.80511563998303,1.614747964052908,-6.8984685496243285
97cd5bf9,3449,6.691008620245971,9.273936692075774,2.5829280718298024,-0.11822800125383708
98177ced,4772,8.440559837830017,5.779865915399804,-2.6606939224302133,2.828456397414017
9896fc0b,3595,14.274162863770378,15.814766850712997,1.5406039869426191,0.6576801063503678
98bc6f66,6063,11.813934473787217,17.645391862557158,5.831457388769941,6.359751697601917
992c99e8,4904,11.681146751408583,13.77905931963707,2.0979125682284874,-1.6944602583907504
992ce078,2879,5.2412377670212065,5.02484380821733,-0.21639395880387635,0.03177105003888299
99529c45,5840,16.424150186128028,21.675545088419643,5.251394902291615,-6.906308923000661
995ff498,4526,9.649083987709352,8.343710199277547,-1.3053737884318046,4.787972907161875
999daf80,3564,7.060830957827838,5.121625403452367,-1.9392055543754703,9.92362616629734
9a6b0392,4255,17.1620958224517,6.974051133501153,-10.188044688950548,12.150033313733426
9a8ae0d6,6294,7.865986564376529,5.937216688673599,-1.9287698757029297,3.8768861962277517
9a95e33f,6447,12.764245229961519,32.28932813245856,19.52508290249704,-22.16452488286922
9ab94eeb,4442,4.108508655189313,8.205724523051869,4.097215867862555,-2.5673734858827175
9ad5410a,4205,6.632290615795991,8.784377249544983,2.1520866337489917,-4.463916194640318
9ae248be,5271,10.037944000389379,8.107003944596206,-1.9309400557931724,-12.6478779149495
9af1ffd0,3525,10.420686216023356,18.128053838502368,7.707367622479012,-6.319882866244569
9b5b61c1,5532,3.4722979038588213,5.429982209622746,1.9576843057639244,4.682299532027205
9b9e3b49,5118,9.705186279371244,7.923721572593473,-1.7814647067777711,-8.477945427103023
9bd2bba3,7439,4.319333742488772,15.673287472863077,11.353953730374304,13.27373980207051
9c211c53,7265,6.922857517654268,6.466506541772609,-0.4563509758816595,-1.1905037119916713
9c350a6a,6052,20.139412056643742,17.397946606336834,-2.741465450306908,-3.5021447865444886
9c8375f7,3674,10.072456705257604,5.917156069883692,-4.155300635373912,7.921858108401148
9d072e4c,5107,10.70701990954836,9.990804668905984,-0.7162152406423754,0.6759545089377772
9d3ec64c,3480,5.507438148493109,9.187876827833358,3.6804386793402495,-4.50143380355063
9d4272e3,4030,10.009152864024342,17.76831335353228,7.75916048950794,8.102690997643982
9d5e14d4,5400,21.01404343115457,28.543156532728414,7.529113101573845,-7.741696180892773
9da441ba,5783,8.811485883883972,15.618529769468404,6.807043885584433,6.775741568633153
9dede370,6297,14.548266535938438,18.676124657054373,4.127858121115935,5.3341365909093765
9def2eb2,6003,8.003399119341195,7.253592864593499,-0.7498062547476954,7.556071866653995
9df1b1f9,4701,5.309104480334349,12.592269852167446,7.283165371833097,7.670463573139574
9dfff011,4319,8.168228852995414,4.8459695911212535,-3.3222592618741604,6.533393387985585
9e3e364d,4290,4.107956614619118,4.097267023631261,-0.010689590987857045,3.696078866968214
9efc812e,4450,9.520264806676881,7.747022854046375,-1.7732419526305057,-2.783022020932213
9f0c7bae,2542,3.0958750424353148,7.898258335635161,4.802383293199846,6.412132676354315
9ffce529,5212,4.983266788681768,11.084878093703349,6.1016113050215806,-4.318926580895602
a0383629,5832,5.495001152046694,8.416225361246278,2.9212242091995844,-2.5367396762110364
a056d01e,6557,11.860290769231565,8.584211201864289,-3.276079567367276,-7.777896031769293
a08d9e63,3685,15.226055449717272,21.46258569009769,6.236530240380418,5.169228239399556
a0b83014,5035,18.878119107395523,17.51843897699374,-1.3596801304017845,-1.5565378244885293
a0e92ed6,4897,7.188573396500612,8.114542367589692,0.9259689710890804,-3.655747524428853
a15bc102,3236,2.5364674343899094,2.578928597930721,0.04246116354081142,0.3978095141144176
a247e7cf,5674,3.930799688783584,4.201165296490171,0.2703656077065868,2.0093779750326894
a2e8e7f6,4760,13.126180830875228,10.698430341162505,-2.4277504897127233,-7.787377322087363
a3518960,4967,15.575343651453322,7.100675858286987,-8.474667793166335,9.574662838569663
a3f71395,5543,11.596220029541254,15.089395383508826,3.4931753539675725,-9.902496862392892
a4719920,5884,4.96135790546789,7.205451003735877,2.244093098267988,3.319761481090774
a48640d9,4532,11.528212410834671,21.626612771414322,10.098400360579651,10.165618332837195
a4cdbb0f,5204,9.799858685453,11.150021440885437,1.3501627554324376,-1.0609416393098192
a4f989c2,5385,7.557821546498546,10.578786672639087,3.020965126140541,-2.287119721531728
a5aa7973,4616,15.717463037563665,14.159778554983863,-1.557684482579802,3.3453424613000498
a5e6f7dc,5649,16.79071811982132,6.350818327780091,-10.43989979204123,11.933811998397397
a612d5a0,5329,8.78891682604564,19.256901319606147,10.467984493560508,11.626147835154534
a622ce4d,6298,14.572167791057664,14.236097814848373,-0.33606997620929135,-0.8946985707316921
a645da9a,5153,10.84938415916881,8.951092580974047,-1.8982915781947636,9.415399777436274
a692b17e,3566,4.855098512114646,13.138061444708827,8.282962932594181,8.17520598460188
a6b8ac67,5453,13.152812273857377,10.875902281234387,-2.27690999262299,-3.970691296897021
a6ed2eff,5275,7.727821582312957,8.632582794631363,0.9047612123184061,0.2758612564712336
a6f967fb,4670,10.30271686035905,13.762814229045636,3.4600973686865863,-3.273194367257045
a76db406,4672,3.886790702313163,3.7043201708377427,-0.18247053147542047,3.9208548907621013
a7744f5b,4377,7.489129369957395,13.084948643934053,5.595819273976659,12.584254695147107
a783cc24,1889,17.623505362161666,26.72523186448825,9.101726502326585,-10.61187585782871
a79fd2e7,4404,10.107450710082157,12.374341369091132,2.2668906590089755,-1.5864277071140163
a7fc3e6b,4764,11.531940577391989,18.149529358993682,6.617588781601693,8.12493045548459
a85bb86f,3099,8.962410176366584,7.873900707960967,-1.0885094684056167,-1.961142982027039
a85e4bc3,4581,7.392451881966166,9.638478456190704,2.2460265742245378,-2.1764880225499383
a87433c9,5721,8.211935498834052,9.580358514748033,1.3684230159139812,-1.4008764993448848
a8ed028a,5538,33.038335437633464,19.044521110452333,-13.99381432718113,-13.92042299227717
a959858c,4404,39.57532359836098,65.35865899088088,25.783335392519902,26.730840958082716
a9c9b150,3986,3.31430503236098,1.1630317709118394,-2.1512732614491408,-0.8664909937207276
aa95015b,4300,5.479164463505757,11.725050285011942,6.245885821506185,8.017088519993392
aaaf3c03,2997,16.780841647275153,15.079592231507316,-1.7012494157678368,-10.223600887940384
aaeffccb,2712,7.443638509047723,4.756126793123975,-2.6875117159237485,-8.309273019452727
ab112491,5185,25.579431401914235,28.204036984751497,2.624605582837262,2.8432455449066274
ab18d3fc,5694,13.646791229144284,16.597890792722144,2.951099563577859,-3.5613341727671104
ab3ced07,4250,9.845439915695453,9.797524442428841,-0.047915473266611386,1.486544393140526
ab6fe95d,5491,5.804419471731113,6.6795806397720465,0.8751611680409335,4.598228951714875
ab94878e,6004,4.611658940870372,6.090270250340663,1.478611309470291,0.5883919318260538
abf460d2,3217,3.9227702532148063,8.350877150110843,4.428106896896037,5.978997102935403
ac6f01d5,5004,13.65692096068882,15.962529701035821,2.305608740347001,-1.3927947472886237
ad2133a8,5729,17.0807016951768,28.088198915386187,11.007497220209387,-12.05654897312767
add9c322,3932,9.661052947281025,12.296784203800955,2.6357312565199305,-2.95189372911725
ae069086,4770,9.429926144050716,14.585517424947831,5.155591280897115,-5.09982318204536
ae0784a8,7823,6.943003131659924,10.87737509844777,3.934371966787846,10.466084119015317
ae35f33a,4450,5.879326180816696,5.0951729458693835,-0.7841532349473121,-1.7674171468148518
ae8959c3,4518,25.862293056311,19.76800976672305,-6.094283289587949,-4.582380867333616
aed44918,2719,3.8349220951134644,9.488704385906805,5.653782290793341,7.687167244766046
aee6393a,5865,4.388425638069854,4.665683726709421,0.27725808863956747,1.5006739354755054
af7a59ce,3024,7.642259013387127,4.115059728297358,-3.527199285089769,3.93148332529814
aff4e561,6026,9.058086710298731,10.851934253065428,1.793847542766697,2.0123977384357996
b04b58a3,3402,10.581339256641597,13.058667367524363,2.477328110882766,1.9345731580700016
b0d42b0d,4971,22.918197131857443,19.797243019186585,-3.1209541126708586,-4.023232625815861
b0f53bf4,2755,6.1788986563006985,9.231328022549082,3.0524293662483837,-3.922307319287215
b19b0395,5813,5.3915534166689065,10.045237735851847,4.653684319182941,-7.616695486354828
b1efb8a4,5998,5.255353775885691,8.506706925766984,3.251353149881293,4.476031393857227
b32902c0,3808,7.581436085524329,5.155416417213564,-2.426019668310765,-2.393516643907225
b32e4903,5770,6.082047659880362,5.863958705383137,-0.2180889544972251,-3.587157261980808
b3388334,6080,12.482674260927707,14.23010661853958,1.7474323576118724,-11.444200642007294
b37fd114,8161,21.13654197034995,24.97877020046922,3.8422282301192716,3.8141078041852303
b38e3116,6211,6.471351289142048,6.404438939196513,-0.06691234994553508,8.455904197541582
b4d8dd4f,4259,9.826915372245152,17.098418824477594,7.271503452232443,-0.5020580369191451
b4f37e6e,2992,8.727350506273286,14.94895263643877,6.2216021301654845,5.875065393109961
b56bc0aa,5602,9.48685442165868,8.788528154094545,-0.698326267564136,-0.6240284742453159
b585b4fa,4294,7.048232763420831,9.973817813617734,2.9255850501969025,-7.2430778220974
b5aa9634,7326,10.13809594071742,11.47866217552782,1.3405662348103995,1.3196572985683173
b7974e66,5558,4.978828511761699,6.972963992749996,1.9941354809882972,1.4081638577676334
b7cdcecb,6168,7.312761845657776,9.274351431311539,1.9615895856537628,6.505310149063698
b7fea9ef,3866,12.509781178427652,11.148074644872509,-1.361706533555143,-0.273216828277428
b85f7b06,3803,2.4686474940094363,3.569865119414346,1.1012176254049098,1.2048582527079612
b881d27e,4009,10.17096593829252,18.785154458691416,8.614188520398896,9.221378340714816
b8c49c1a,4319,3.9976730229956687,8.256954162110757,4.259281139115089,0.0054668142317004665
b95e7121,6306,28.141947365519982,3.4204599760598935,-24.721487389460087,29.486248455800975
b977be4a,5917,17.094907006802945,18.57837175934225,1.4834647525393052,8.124055219661695
ba48188d,4166,43.24545278989685,50.93720227649117,7.691749486594318,-5.542455434799631
bb2cdd83,3825,4.294072864651596,3.017674077265869,-1.2763987873857277,-2.7266665768585723
bb337fa0,6873,12.763144106382782,24.083821271230853,11.320677164848071,12.153518527866169
bb682ebd,4139,27.08619666967577,19.87022580202752,-7.215970867648249,-6.186445403195321
bc4381e2,4955,4.0292962407112825,12.598370947658928,8.569074706947646,9.192181308188657
bcebcc5f,6258,5.337890190360994,24.241537215571864,18.90364702521087,19.803483449123323
bd2c2f34,9823,14.258591701842573,5.663541608648027,-8.595050093194546,14.274031582740138
bd4ae5da,5006,5.809303495365664,14.052431666337634,8.243128170971971,-8.94737815877469
bd6f0e19,5140,11.459990311638496,10.118149844909517,-1.3418404667289785,-1.6392161756203685
bd8f847e,4961,9.583337691629586,7.389741905257485,-2.193595786372101,8.440289138787815
be063506,4500,4.2210099518928255,9.685884513043288,5.464874561150462,-7.994474755937696
be35c8f2,4226,6.690959057174925,4.674735185385168,-2.016223871789757,3.2940208722169464
be83e781,3221,9.818591915561939,3.1537973198868037,-6.664794595675135,10.884426711067418
beda8696,5912,11.394462486042766,9.819955216289504,-1.574507269753262,9.237353514792769
bf39bc20,3303,7.909465611863307,8.401808199266226,0.49234258740291903,-1.059035622216734
bf70b410,6347,11.101306330285302,18.920279724233612,7.81897339394831,-10.82520252428868
bffe3082,5723,18.531758770026634,16.598918029974968,-1.9328407400516667,-4.319912139564743
c03b9305,4255,8.328794984761162,7.1171172090817905,-1.2116777756793713,6.0367607315789975
c03d4aed,4641,5.271569781251113,12.583094329136486,7.311524547885373,8.704164017193982
c03fba65,3699,28.187816154825388,22.739971638302574,-5.447844516522814,4.682692836658433
c07fd0cd,4191,4.966512088284756,4.052934357090802,-0.9135777311939544,1.7090439459778606
c1708b88,6315,26.91377522900736,18.304767828554887,-8.609007400452473,7.0624931356866
c1d046f4,5513,5.2567993752697335,7.700112298091984,2.4433129228222503,3.153719226721656
c2717d4f,4721,10.19150934584771,8.452559650622254,-1.7389496952254557,-3.3734612840003266
c2c4db09,6039,6.879960652857309,9.028322821306517,2.148362168449208,5.505100291542828
c2c6fc71,7119,9.395146533892138,11.767462410523247,2.3723158766311094,16.862133075130107
c36625df,4742,6.503199406566892,8.003204999077816,1.5000055925109246,-1.8679893225210569
c3957531,5316,10.84928487353158,12.518722274768233,1.669437401236653,7.947866966586638
c42fe306,5095,8.839029574570109,11.279308916635767,2.440279342065658,0.5981328181748555
c43812e2,5527,8.495443889488811,7.016864008504025,-1.4785798809847863,-11.215158505511903
c472c0b5,3054,5.675023030989486,8.28128095427446,2.606257923284973,2.248937483962276
c47e0767,4356,16.209737039527802,21.47720905393819,5.267472014410387,4.8276955242564465
c50b42f6,6014,9.254831004350029,8.604265674370385,-0.6505653299796439,-2.1692384057278122
c593337f,5208,20.264752637621278,23.822334034025907,3.557581396404629,-5.204808038923035
c59b6c4a,5499,28.509988190756197,20.952603428128082,-7.557384762628114,6.764743437093525
c66be2b8,4154,19.775639515410706,22.226756512262092,2.451116996851386,-1.8243582347407723
c6797dd7,4664,2.9748772218860924,5.82900989050451,2.854132668618418,2.871403014347369
c6b782a4,4877,7.6707002530222494,12.807882966584375,5.137182713562125,-5.9633729513903555
c6c96179,4004,2.2674697357444002,8.772647918302802,6.505178182558401,7.070666960863075
c70c0e01,4312,7.063285205683602,8.964901066736223,1.9016158610526208,-2.5013798376062772
c84c65be,8496,7.982054970585094,9.738388019795911,1.7563330492108173,3.221119228257954
c8d9680c,6281,39.06513784072173,42.77043899776709,3.705301157045355,3.092368504004279
c908edd0,5293,4.345351174230591,8.765028360555872,4.4196771863252815,-3.194843357307958
c9578d27,4487,14.224112624302457,10.306756368182521,-3.9173562561199358,-7.425916330884087
c96c018a,6236,13.63640425734758,12.859960619036775,-0.7764436383108055,-1.093802508668951
c99f9fae,6361,5.899696539385343,5.40523137400998,-0.4944651653753631,0.21143191092826186
c9e6734f,4735,12.310889594083314,10.310371611471203,-2.000517982612111,-6.808375814252402
c9e980e8,4359,19.925004314411062,9.741734918381256,-10.183269396029806,10.798487426972352
c9fedcf3,3517,5.620806765453767,7.471714606706554,1.8509078412527868,2.3771865115747475
cad13e8f,4848,8.072851980638744,17.022296131058066,8.949444150419323,-9.75031043308693
cb34231f,5609,5.733581181208254,5.418906491757253,-0.3146746894510004,-5.316908534237724
cb879f40,6315,7.4758828564716335,8.79643766880234,1.3205548123307072,-4.772321483688408
cbb406b5,6328,12.160822686519678,11.364887497962812,-0.7959351885568662,-2.032930660127976
cbe51de1,3963,8.620167410566037,15.022202061672788,6.402034651106751,6.434789704117949
cbe62450,6258,17.380085073827,18.607063412926227,1.226978339099226,0.5042756581260901
cc08aa63,3274,9.167918383746581,12.988941242217614,3.821022858471032,3.337309521362757
cc8a1d57,6638,14.348278320342997,27.55539015081038,13.207111830467381,-14.39472487404266
ccedb12b,4401,8.080129145850252,10.609060511646556,2.5289313657963035,9.047695799938523
cd7f1687,4232,7.202165590789372,10.573162838089827,3.370997247300455,-5.879251132429871
cda7eb37,5973,8.185476643068066,10.042623008757838,1.857146365689772,4.339068462741844
cdc31d65,4840,5.387032450963493,7.482412321764383,2.0953798708008904,2.0032857221578926
cdc60a53,5878,7.327027298273642,8.315926094659538,0.9888987963858957,-1.6258779915769794
ce55ba43,4104,9.723374601030406,14.30444944852245,4.581074847492044,4.318581996052905
ce8399b7,1615,8.527563398750004,3.363562739626084,-5.1640006591239205,4.942271301805011
cf50c9d1,4858,19.129879917934574,31.56819712560828,12.438317207673705,-12.647164505849172
d00e7eb9,5704,19.043776956971772,7.907003476643952,-11.13677348032782,11.54399418917708
d011f41b,2267,11.066373189335941,10.86185548345431,-0.20451770588163143,1.7216741206465267
d07aed8f,2957,2.6857489209179004,5.402411556483793,2.7166626355658927,4.199903014843262
d085e611,6191,9.107705868863448,10.083729659420946,0.9760237905574982,0.16279981310999425
d0a0e7b5,3816,8.81976098632169,11.676903707262621,2.8571427209409315,2.936677061683696
d0a43760,4041,9.051276305779032,4.249353040412356,-4.801923265366676,-6.355769017207268
d0cb63ae,5223,26.371289021747945,19.937391369771746,-6.433897651976199,6.912749824292375
d114d9c2,6206,12.72541765406518,7.69852853923108,-5.026889114834101,5.84487289228514
d1457cc5,6920,8.129361066194111,8.115732473647405,-0.013628592546705676,3.5259561109551854
d1ecf309,6168,9.552617059312178,9.37828460834895,-0.17433245096322736,-2.8178338356015455
d1ee630d,6290,6.703445397927218,12.219780010195931,5.516334612268714,5.774824133031269
d217e0c5,3838,5.871269718263748,5.20363871867946,-0.6676309995842882,0.39004459039577954
d24ff243,5641,9.111182851017132,3.584579952704873,-5.526602898312259,-8.186119569587401
d273674e,3899,7.052016537740264,3.400366201632784,-3.65165033610748,5.290864797902877
d2f3b1ab,5581,12.20206674720685,17.357707330254247,5.155640583047397,2.9254688934322903
d3df146b,5787,7.94926629648963,11.69933929625434,3.7500729997647104,4.76923349631502
d40f61d5,4039,3.9360523255530704,4.553018133859985,0.6169658083069147,1.9034565749776136
d41beaf2,4753,7.730130188520102,16.335502961206803,8.605372772686701,-8.043117691284076
d463e527,4767,8.413201853263503,8.591154291112087,0.1779524378485835,0.025502042387712653
d4f60a28,4501,5.806519145242556,6.183126130423007,0.37660698518045077,0.4860864124295468
d50c649a,4873,4.422951536748625,6.81996221614117,2.3970106793925448,1.5107883148351677
d543916f,4799,8.989754887741126,10.200221672654065,1.2104667849129385,0.5334595892203878
d5df0ff5,4032,6.791147462838576,16.351335751344372,9.560188288505795,-10.47558701984084
d60430e6,2511,2.8286138094895237,7.849172504180856,5.020558694691333,-5.4663887796543005
d63196fe,4510,17.49447735706132,19.525114489586926,2.030637132525605,-2.401006727767681
d6c320d9,5452,12.457603807548146,11.20598215508914,-1.251621652459006,-1.4405799343128687
