well_id,fold,n_rows,rmse_e8,mae_e8,rmse_e9b,mae_e9b,d_rmse,d_mae,tw_known_gr_corr,n_known_gr,tw_group_size,shares_typewell
0e5e560d,4,3253,6.319774560971193,5.76254520516812,4.551493117184515,3.649350628584822,-1.7682814437866776,-2.113194576583298,0.8919085414219647,1362,1,False
109d9d70,4,4215,10.69631909231842,8.44771054664694,13.964328366882715,11.270368961943673,3.268009274564294,2.8226584152967327,0.7319454734785164,1203,1,False
10a1281a,3,5609,5.602700588073136,3.8232390612195104,5.259079771791554,3.9467390343513826,-0.34362081628158236,0.12349997313187222,0.7699389248361783,1634,1,False
10b89021,0,5414,17.374455624647002,15.810291775394152,19.945180705820736,18.35290781660732,2.570725081173734,2.5426160412131686,0.3934734207160234,1230,10,True
10be2420,2,3271,2.1399493411437325,1.847291637614191,1.9637402650758946,1.770736209967384,-0.17620907606783787,-0.076555427646807,0.9367369328757613,1183,1,False
113011eb,4,3272,6.3138065045316125,5.073828657987455,10.54046910408239,8.653228799800475,4.226662599550778,3.5794001418130197,0.7216679861298925,755,1,False
1131525f,3,4159,11.979455932746623,10.330304333599948,12.849724240005857,11.18710616952926,0.8702683072592343,0.8568018359293124,0.6540570883138276,1111,1,False
11d0f5ac,0,4883,12.464146697301887,10.850535263954828,18.223377917096716,16.067942822645648,5.759231219794829,5.2174075586908195,0.7691026213455525,1088,1,False
12203f2a,0,3261,7.8676168517254395,6.769089110240666,5.247964395231932,4.3076682122631835,-2.6196524564935073,-2.461420897977482,0.8202178214950546,1385,1,False
122bd617,4,4570,6.796582502312381,5.338807012071275,7.039698868314041,5.502497234282407,0.24311636600165976,0.16369022221113205,0.9286177338868936,1350,1,False
125be846,2,6510,15.128418487697731,13.421304466263864,16.62654283127802,14.639459964717801,1.4981243435802885,1.2181554984539371,0.6966705459092288,1381,1,False
1285a37b,4,5597,9.151039926062166,8.832091195793712,5.211174631060868,4.421975130055467,-3.9398652950012982,-4.410116065738245,0.8048130238636353,1756,1,False
1295a25b,3,5551,10.108743069953121,8.201629975948048,11.066314711007076,9.065443831005206,0.9575716410539545,0.8638138550571579,0.7288265008319565,1072,1,False
12f0cd90,4,5947,10.391479681963107,8.305764471243679,15.021483780156752,13.775723803017932,4.630004098193645,5.469959331774254,0.8149049777875851,1285,1,False
137d1e44,1,4554,21.390349154639974,19.609015420804734,19.668959548065445,17.928667405687637,-1.7213896065745296,-1.6803480151170973,0.6186940692390821,1215,1,False
13ce113d,0,2966,2.5575064127455236,2.216728437610235,3.212619191346949,2.8596664006009562,0.6551127786014255,0.6429379629907213,0.7886757338482744,1555,1,False
13f598d9,2,7306,5.194424447355265,4.11674930613051,9.03460204267717,7.862403183941313,3.8401775953219044,3.7456538778108035,0.8155789950666149,919,1,False
14a53cb3,1,6919,5.625071750077142,4.818888090770469,6.7207563466137845,5.9124464140334245,1.0956845965366426,1.0935583232629558,0.8268335224940573,1630,1,False
14ab73fb,4,3649,19.48645171704786,17.585987653893305,25.477783473162006,22.376247287987763,5.991331756114146,4.790259634094458,0.7231511647558323,1011,1,False
14ad5efb,3,5842,8.40697391258873,7.365472966863891,9.062475363856663,6.7716487311796625,0.6555014512679325,-0.5938242356842283,0.8418950612509508,1427,1,False
14fee784,3,4910,21.522523358950615,17.93848446650569,20.500360231090028,15.976056423166161,-1.022163127860587,-1.9624280433395302,0.8420503694204746,908,1,False
153552f5,4,4695,3.819127543578803,3.4298319763370233,4.825452717542669,4.3566192546654445,1.0063251739638663,0.9267872783284212,0.9007494256857543,1560,1,False
1550491d,2,4563,6.946562906633223,6.1880010339699885,8.870950716091452,8.300832722434404,1.9243878094582287,2.112831688464415,0.8255143134993685,1310,1,False
155887bb,3,5585,5.937428600019155,4.6498012414002305,4.8812130217794,4.4357035394213735,-1.0562155782397546,-0.21409770197885702,0.8131336049424073,1231,1,False
1590af81,4,3799,3.477698918039459,2.869226628554904,3.6912343745628298,3.3675820973069506,0.21353545652337091,0.4983554687520466,0.8377673224037562,1318,1,False
15e154a1,0,6068,4.209621955993914,3.506462546541008,3.383674819679072,2.830116457267003,-0.8259471363148418,-0.6763460892740052,0.9517901635088492,899,1,False
1619e2ca,1,4443,6.217742271631455,4.9070952357256425,6.999027608013801,5.86188822944274,0.7812853363823455,0.9547929937170974,0.8416313394640833,1156,1,False
16e4a047,3,4131,21.892662670677925,19.53614150765526,19.79636433246439,17.378978017684982,-2.0962983382135363,-2.1571634899702765,0.7406424867846098,781,1,False
173ed841,2,4883,14.90021618562421,12.86286558530734,14.349774800887175,12.31247748787845,-0.5504413847370344,-0.5503880974288897,0.42498016211508427,1195,1,False
1770d7c6,4,7240,5.7544921616283915,4.992644601619509,7.826048048166444,6.234501379405017,2.071555886538053,1.2418567777855074,0.661651589650424,1804,1,False
177622d7,3,3154,10.673895821962965,9.875791503081473,11.737810458878164,10.920908605382913,1.0639146369151984,1.0451171023014396,0.83777401564579,1097,1,False
18d24f7b,2,4558,6.331209891524753,5.742182148248829,4.003775096464869,3.7685529664804287,-2.327434795059884,-1.9736291817684002,0.8278028391913851,1540,1,False
19137a89,2,6267,11.13798309239199,8.249572437389032,9.51046950912417,6.714300648760467,-1.6275135832678185,-1.535271788628565,0.8420056741150147,1399,1,False
1944513c,2,4722,5.5201434547455,4.680310043497191,4.562927543188797,3.6478137638747454,-0.9572159115567027,-1.0324962796224457,0.8280054975854735,1551,1,False
197f8a5a,4,6310,27.912548418840284,25.476177402282328,34.54330259142602,31.54071198108654,6.6307541725857355,6.0645345788042135,0.35635365163231997,957,1,False
19871e7f,3,5293,9.596109212512426,7.597081285549994,11.805291167521018,10.213891361090955,2.2091819550085923,2.616810075540961,0.8077718679770868,1610,1,False
198a5607,3,6251,6.525545343029875,5.356730900813133,5.375885578150068,4.728863758901107,-1.1496597648798073,-0.6278671419120263,0.9012580232633494,1505,1,False
19fb4f7b,1,5620,8.532167704025026,7.5934366076439686,7.465328437425174,6.261886084432726,-1.0668392665998523,-1.3315505232112423,0.8175882404746229,2245,1,False
1a518997,1,4606,11.443904553235914,11.045545330721115,6.464224843467938,6.231074457092913,-4.979679709767976,-4.814470873628202,0.7050366710924589,1413,1,False
1a68190b,3,4474,15.429445281091985,13.742705251174783,16.76640942086034,15.032994439288423,1.336964139768357,1.2902891881136398,0.7362899020138522,1724,1,False
1a730ac2,3,4605,8.725191702013552,7.68278351607292,5.0842440809084515,4.211257327043246,-3.6409476211051004,-3.4715261890296745,0.7944453280201574,1022,1,False
1aaf1da0,1,4804,9.994952420400582,8.069304637869566,10.209719308935162,8.501443368718308,0.21476688853458015,0.43213873084874166,0.7962553468455779,1302,1,False
1b08ed48,0,5618,18.03219908104979,16.33840908175257,14.548022021764286,13.14089674159417,-3.4841770592855035,-3.197512340158399,0.8593829040758058,881,1,False
1b1c5372,2,4261,22.104345593599206,18.430153875342466,23.48947340989177,20.112312395409802,1.385127816292563,1.6821585200673361,0.8619279995241109,1332,1,False
1b1eba53,0,4655,62.77994454255254,58.188833850291566,65.14838534364681,60.5319201886736,2.368440801094266,2.3430863383820366,0.8261888502713336,1873,1,False
1b6ba517,3,6597,4.750043519675432,3.2084860260616868,6.0675853433663995,5.449759273094216,1.3175418236909673,2.241273247032529,0.6518555284243465,1192,1,False
1b82b665,3,3806,6.790718816115462,5.664308317441186,6.123132695020512,5.039790892372052,-0.6675861210949501,-0.6245174250691345,0.6177823204554018,1267,1,False
1bcb2fcf,2,4524,4.666451418021084,3.2553113670672755,4.0422478758451135,2.651231359290064,-0.6242035421759704,-0.6040800077772115,0.7053346698523759,1528,1,False
1beca81d,0,5036,5.023258166407255,4.214615586653446,5.371489029446239,4.130084040744803,0.34823086303898343,-0.08453154590864287,0.9068563346238617,1053,1,False
1d3fbf02,4,2694,5.054612456670923,4.382994017297191,3.8616251484859863,3.325696300737524,-1.1929873081849367,-1.0572977165596673,0.7737333190305844,1120,1,False
1d78281a,2,4949,7.263072237285208,5.309997606071585,7.407570098374103,5.590006244095103,0.14449786108889562,0.28000863802351805,0.8214398466674436,1613,1,False
1e30dedf,2,4071,12.577068312065295,9.222503200789673,10.853885920577486,8.853306393743786,-1.7231823914878088,-0.36919680704588664,0.9404156043678833,871,1,False
1e5e3573,3,5480,5.546000168280671,4.504198148405244,5.955015970323527,5.0717897710303275,0.40901580204285537,0.5675916226250832,0.8077241963360282,875,1,False
1f9afacb,2,5328,3.7908873385492745,3.2052757768415128,2.9734704074531844,2.552243172816904,-0.8174169310960901,-0.6530326040246086,0.8720586131122792,1333,1,False
1fdbba44,4,4911,9.36674839974064,8.696974607628631,10.678339173129336,9.774381583466575,1.311590773388696,1.0774069758379436,0.655386831286639,1173,1,False
1fee2b62,4,4641,5.188447840647354,4.256842422202383,4.401841498659465,3.6571811439051265,-0.7866063419878895,-0.5996612782972566,0.6626003204518288,890,1,False
20096916,3,5133,5.302376304225849,4.401512040551462,6.126227842870598,5.248828162435531,0.8238515386447496,0.8473161218840692,0.5845109251838475,1076,1,False
200d233d,3,3926,13.329389217327131,12.574131914417274,14.48264494422401,13.135110739815357,1.1532557268968784,0.5609788253980827,0.771999739339619,1889,1,False
201661b5,1,5955,12.408097331261157,10.627419698310069,12.907030897851472,10.740845621307974,0.4989335665903152,0.1134259229979051,0.7704912511580748,2097,1,False
203721ab,0,5730,9.035442488588846,7.59741519510994,6.38896052502094,5.166327406955486,-2.646481963567906,-2.4310877881544535,0.8033361381531745,1230,1,False
20402d71,2,6372,12.070876772713039,11.118677561153572,15.540628655555208,14.905090296558525,3.4697518828421696,3.7864127354049533,0.6782151091635039,1542,1,False
2043abc5,2,6958,8.916561579204087,7.428020981297471,9.82110079929861,8.200114518303744,0.9045392200945237,0.7720935370062731,0.816289478961314,623,1,False
204cc64b,4,4805,6.648888689740409,5.770497668976084,4.472154461356502,3.673106541235276,-2.176734228383907,-2.097391127740808,0.7764133761385381,1248,1,False
206b6193,1,6535,24.805639524346226,20.580310412276738,22.187433160760406,17.89323645557813,-2.61820636358582,-2.687073956698608,0.8409626267420776,1984,1,False
2075c696,3,3188,9.360718710622407,8.646293739335935,9.511840904480758,8.891373779819334,0.15112219385835068,0.24508004048339949,0.7376933468321738,2191,1,False
22c5f93f,1,5172,10.247506619864774,8.30944711947657,17.615854154052588,15.610592473194146,7.368347534187814,7.301145353717576,0.6734361575675004,878,1,False
230eaaa3,3,4690,19.605367244523578,16.234766046014293,17.151975970228804,14.157861265458672,-2.4533912742947734,-2.076904780555621,0.7472258691861111,1470,1,False
2364716c,3,4316,6.9535038867011165,6.150787394212704,9.338031784244325,8.23666596029454,2.384527897543209,2.0858785660818357,0.8945964131503119,1355,1,False
23b9beb0,2,7340,4.2848118398769035,3.247350944048811,4.78540880867767,3.0792771211641456,0.5005969688007665,-0.16807382288466544,0.7649642040200528,1261,1,False
24d8997e,2,3442,6.682874993683489,5.456530225900115,7.821151336841211,7.07385169979007,1.138276343157722,1.6173214738899544,0.8180783981994051,1622,1,False
25050f63,3,6124,13.574879375739807,11.950499689721397,9.824952381641923,8.206002430879888,-3.7499269940978834,-3.744497258841509,0.8527645750307054,1010,1,False
25939962,2,4319,7.355198879088972,5.7886045078663555,7.558931969600484,6.486765061322693,0.20373309051151178,0.6981605534563373,0.7784230136491559,921,2,True
25fd32b3,2,2885,4.634490812435707,4.326814599631238,7.824589343603778,7.265438824094966,3.190098531168071,2.9386242244637284,0.8270173360921987,1360,1,False
261785ee,2,3646,13.09035153540549,10.667991792335537,17.554652761177195,15.403569881640202,4.464301225771704,4.735578089304665,0.9274762750944161,1413,1,False
264feceb,0,5665,7.12767849317992,6.1145505332184875,8.156521532692166,7.537578409592256,1.0288430395122452,1.4230278763737685,0.7882388536484738,1678,1,False
26623a50,3,5735,11.704383324940089,10.49023042301602,7.876972918994351,6.599069987609037,-3.827410405945738,-3.8911604354069835,0.8080233805002561,1380,1,False
26d3a96a,4,4721,6.107750468410223,5.346823644887216,7.935199004574725,7.595157548500106,1.8274485361645025,2.24833390361289,0.9056877578089286,1182,1,False
272abef3,2,4135,16.18709132516213,13.537780884881558,15.428785024621439,13.082427725977496,-0.7583063005406903,-0.455353158904062,0.9078928667661648,1478,1,False
27300fd5,2,5467,17.665693994811612,16.744069802844514,17.943104860969758,16.731957803315925,0.2774108661581458,-0.012111999528588768,0.8721075893460638,1872,1,False
276b012a,1,4837,11.30721788049639,7.886782255918962,10.673821785562797,7.115131005353095,-0.6333960949335928,-0.771651250565867,0.78912631761928,1300,1,False
27c3155b,4,4958,47.07383249823614,43.816124762281945,41.78582033248755,38.50313629644842,-5.28801216574859,-5.312988465833527,0.8839590120686601,1922,1,False
27ebb9b9,3,5766,6.374583689588613,5.028242276303146,8.281776231845898,6.322497049959021,1.9071925422572846,1.294254773655875,0.8633349401857638,1654,1,False
283269ac,3,2626,6.278221976338288,5.109910408338381,2.475682311140252,2.0396023834582455,-3.8025396651980357,-3.0703080248801355,0.8447141047899112,1043,1,False
28473855,3,4290,3.203617415104925,2.314741577287018,3.1919593538900983,2.415440937861226,-0.01165806121482671,0.10069936057420792,0.8298129131371852,2261,1,False
28f4eda9,0,5266,7.646764101231983,6.735915634550165,9.386575339604567,7.541348635701333,1.7398112383725843,0.8054330011511679,0.785867035259154,1268,1,False
29b24409,0,5587,8.845205694742537,8.245149153146029,5.870007116334838,5.246880659593786,-2.9751985784076993,-2.998268493552243,0.7437319502711063,993,1,False
29de15c8,4,3431,7.367815433717011,6.680741578282133,5.303188454982794,4.496046316070324,-2.064626978734217,-2.1846952622118083,0.8197711616143795,1657,1,False
2ab29395,1,1852,2.5212577653638055,2.0362114130216744,4.418836310312909,3.826516832823152,1.8975785449491038,1.7903054198014776,0.6452650168194766,1145,1,False
2ac7cb6b,2,4990,19.014000753080552,15.256282005734137,18.228492597780136,15.223840719252138,-0.7855081553004162,-0.0324412864819994,0.9089150313119343,1391,1,False
2acc78d4,4,4266,10.095541435009396,7.591495750351575,9.31548956260308,6.715198355650335,-0.7800518724063163,-0.8762973947012398,0.7950100963494992,1097,1,False
2b034622,1,5203,7.052824341517973,5.9789454509897135,8.58542196939278,7.531244914172523,1.5325976278748064,1.552299463182809,0.7820702500061495,1328,1,False
2b06ad65,0,4256,3.1606600009432984,2.6602411205433687,2.857872426505484,2.5319454218939117,-0.30278757443781457,-0.128295698649457,0.8314494835465283,1383,1,False
2b547943,4,3480,15.773153026202754,13.817938529042893,15.565913348856489,13.854737654698171,-0.2072396773462657,0.03679912565527843,0.8203553034452429,1263,1,False
2be5c96a,2,4210,13.851979449316435,12.269617120396905,10.402188587628983,9.23650421961083,-3.449790861687452,-3.033112900786076,0.88609756586607,605,1,False
2bff06cf,2,7624,22.0204136138808,19.171521810110914,36.28781694613038,32.19187406033798,14.267403332249575,13.020352250227067,0.7815213660416555,999,1,False
2c0c4a4e,4,4790,5.972344895819619,5.144803299274633,4.683628464005888,3.9757587795194866,-1.2887164318137314,-1.1690445197551464,0.9027313902354723,1802,1,False
2cee0cba,0,5500,5.889981603781281,4.67211889078115,6.963112377586583,5.389888640410958,1.0731307738053024,0.7177697496298077,0.9371099017525818,1283,1,False
2d0c268a,4,4550,5.415574050947839,4.378759841547065,6.292498838048228,4.986181543892567,0.8769247871003891,0.6074217023455013,0.942905773863519,1387,1,False
2d179ded,1,7008,8.13647633821157,7.125462757928521,9.234348153190446,7.53977559789312,1.097871814978875,0.414312839964599,0.8319061318658352,1593,1,False
2d196986,4,6474,13.361843082436934,10.993031826337944,12.47347544114004,9.961643980134598,-0.8883676412968935,-1.0313878462033461,0.8029595517048833,1825,1,False
2d2d0c6b,4,5045,4.895670054997066,4.32760666842971,6.687421390829664,5.977046120652201,1.7917513358325978,1.6494394522224907,0.6964598072528638,859,1,False
2d35f86d,1,4896,16.763797207368057,12.482067498574722,18.86418719850218,14.338081522992884,2.100389991134122,1.8560140244181618,0.6308851064968758,1369,1,False
2d9f6cb9,1,7338,7.0010159162752075,6.015340425559002,6.1223234097419486,5.142278033890143,-0.8786925065332589,-0.8730623916688591,0.7898337923643097,1224,1,False
2ddad940,1,5331,16.311757289483406,14.022826251828796,19.974368723415203,18.680308484049533,3.6626114339317972,4.657482232220737,0.7388273256602846,1294,1,False
2e29e833,2,5428,8.448339538060484,6.967806583938668,8.019462280963275,6.395314028042295,-0.42887725709720925,-0.5724925558963729,0.8394885163903676,1757,1,False
2e43c2ea,2,5698,7.301318371343263,6.389360727996789,4.383833392171742,3.6323531165885914,-2.9174849791715207,-2.7570076114081976,0.7590838516232823,1193,1,False
2e63d9de,1,4699,21.62168491458905,17.35259426433007,13.890980124267353,10.751517928290632,-7.730704790321697,-6.601076336039437,0.883100164116894,1573,1,False
2ee0235b,0,5556,4.202048974318091,3.4842612145317857,4.977902729135331,4.197337710886416,0.7758537548172404,0.7130764963546299,0.8323123508666098,1535,1,False
2f19d536,0,3088,6.3482303037596175,6.018028216966221,4.365883902552801,3.9384487530733496,-1.9823464012068168,-2.0795794638928715,0.6179747097123418,1355,1,False
2f8e53c3,1,2594,9.811266142962577,9.631416172596586,10.227110052192677,9.828007611539807,0.41584390923009984,0.19659143894322106,0.7882857698863798,1175,2,True
2fa01aa6,4,2174,16.89422408565112,14.56853866076773,18.308472243599926,16.15843232813745,1.4142481579488049,1.5898936673697204,0.7949448956709836,1518,1,False
2fd68f7b,4,4730,45.38858922617359,41.870828829207746,44.426080017095714,40.77707898752843,-0.9625092090778793,-1.093749841679319,0.8879432147664,965,1,False
2fe023be,1,4221,10.371893172036922,9.43157937716481,10.535684090082178,9.552434189490883,0.16379091804525636,0.12085481232607265,0.8046336512766197,1230,1,False
30d75030,1,3404,11.160702884799925,8.24734416116832,13.527928156022709,9.851068641999179,2.367225271222784,1.6037244808308593,0.8061563756542882,1406,1,False
310c71a5,1,5245,6.244483632856281,5.358051746209157,10.910248983578098,9.926165141263398,4.665765350721817,4.568113395054241,0.8685895110385532,1653,1,False
32fe84c9,4,6408,17.45478452785696,15.610560989308398,16.556250590680264,14.298138903433797,-0.8985339371766976,-1.3124220858746014,0.7641567882517935,1525,1,False
33c40295,4,4169,11.974128527396566,10.22524990110265,10.166733836289014,9.131623634629774,-1.807394691107552,-1.0936262664728762,0.8750492879401885,1597,1,False
3407f5bf,1,3638,15.122086758852674,9.736943564780036,17.018338783733732,10.141708871836071,1.8962520248810577,0.4047653070560351,0.8746608304060112,1183,1,False
3417285d,0,5449,22.972455905775018,20.99192949870143,19.582558339595828,17.744565987515326,-3.38989756617919,-3.247363511186105,0.507950492467356,1945,10,True
347242c8,3,3595,1.819924194299947,1.458454703113134,2.792750647085907,2.365377052338871,0.97282645278596,0.906922349225737,0.7653978157770343,1784,1,False
353e5502,4,6062,4.452261599805208,3.8536523100570736,4.385600912704618,3.9428644553289622,-0.06666068710059037,0.08921214527188859,0.8352962269881332,1824,1,False
357c12f9,2,4079,5.436534507417467,4.720533186448062,3.623078794276873,2.967631322179028,-1.813455713140594,-1.7529018642690342,0.9194724978622432,1499,1,False
3584a6eb,0,4494,14.814221652634927,13.585028213273747,13.713407804120294,12.63610828236705,-1.1008138485146333,-0.9489199309066958,0.8087118637964064,1475,1,False
35b30c7f,3,9579,15.708895817076332,13.522155050648648,16.084732262183874,14.38455873733866,0.37583644510754155,0.862403686690012,0.8409056056334524,1146,1,False
35b3ef6a,4,3904,11.183846896162757,10.156313660809134,18.274564202385296,16.896221788847654,7.090717306222539,6.73990812803852,0.8918815369291526,1287,1,False
367456ce,2,5569,5.378980945274667,4.590645698560084,5.647806384661045,4.6166946845026855,0.2688254393863785,0.026048985942601632,0.8955258751824902,1151,1,False
368131f9,1,4991,16.48358892113962,12.926473590445724,13.736537904890586,11.259283758376073,-2.747051016249035,-1.667189832069651,0.8324349273634741,762,1,False
368fe682,0,4936,15.240181860670148,13.550576465909714,11.477449497933357,9.634468128269862,-3.7627323627367915,-3.9161083376398516,0.6244012911642512,1424,1,False
3690a146,0,4073,5.6009924335132135,4.58283098894416,6.894899770125142,6.160974156460853,1.2939073366119285,1.5781431675166928,0.902396404271788,1448,1,False
37344c2a,2,5197,13.86883608961295,8.66184787525522,12.36819650758104,7.847575114049885,-1.5006395820319103,-0.8142727612053342,0.8486047944847432,1515,1,False
373ef48b,0,3509,2.1568576957960928,1.7291788484206743,2.1982133499131185,1.758958341295702,0.041355654117025686,0.02977949287502768,0.7807203324141072,1141,1,False
374be387,2,9965,7.562165424439377,6.422081925973179,7.863478498758804,6.721948981434888,0.30131307431942655,0.2998670554617089,0.8534222825793055,929,1,False
37d36812,1,4367,14.667984213982908,12.727538514360779,10.624002935684882,8.84777833809536,-4.043981278298027,-3.8797601762654192,0.8093289546467591,1382,1,False
38991fd4,3,4798,5.445329974376774,3.589658269274255,6.166910950288904,4.437034056696739,0.7215809759121301,0.8473757874224837,0.9031342760592729,1360,1,False
389ae58f,3,6463,45.57724710693196,43.35349111638337,41.9511718037437,40.04113626818757,-3.6260753031882587,-3.3123548481957954,0.7230296788220144,1471,1,False
3932faa6,3,5452,13.880235866306425,11.340831423436509,13.277318346375807,10.935497373821315,-0.6029175199306174,-0.4053340496151936,0.7377118424663219,1450,1,False
398dce4b,4,3166,3.045415665080217,2.2672138376317577,4.83109508477973,3.8360187502720695,1.7856794196995134,1.5688049126403119,0.9331129708634013,1204,1,False
39b51819,0,4231,1.808782051938588,1.4399881571862245,2.5623505403280706,2.169862483255143,0.7535684883894826,0.7298743260689187,0.7429046662382652,1131,1,False
3a0af893,3,2927,6.293565795111722,6.071125478743896,5.795067653707139,5.136900072313876,-0.4984981414045837,-0.9342254064300208,0.5057251500995522,926,1,False
3a223519,0,4583,14.816760637553358,14.023196385667278,17.833547242885,16.669493810722226,3.0167866053316423,2.6462974250549482,0.7654667314449627,1610,1,False
3a7dd95d,0,3072,25.716594343194753,24.243409228133157,21.959122169660084,20.210185112499378,-3.7574721735346692,-4.033224115633779,0.834231989011793,850,1,False
3a824aa7,4,4201,5.882607099555627,5.194559018692609,7.246219477841113,6.318547852991417,1.3636123782854863,1.1239888342988076,0.7977984045799414,806,1,False
3a86fe8d,0,5118,14.225148177282302,12.597837740858198,13.148156046799818,11.596599391970507,-1.076992130482484,-1.001238348887691,0.8779123958517563,940,1,False
3aaa2b30,2,4711,6.917005304991263,5.177144705161752,10.666611236891839,8.54075846441248,3.749605931900576,3.363613759250728,0.8600239738850676,1368,1,False
3ac16ad0,1,5649,8.969931087564293,6.848237371763979,8.471693405813877,6.274999068352935,-0.4982376817504157,-0.5732383034110438,0.8148210250032758,1343,1,False
3b21ea64,0,7376,8.205610365940759,7.348804729089631,6.757386924637956,5.847449552137031,-1.4482234413028028,-1.5013551769525995,0.8790355753185881,1673,1,False
3bbe1f5d,3,6918,9.960390337849411,9.255522278568161,11.700152588845947,11.249088721093289,1.7397622509965363,1.9935664425251272,0.766789745644161,1129,1,False
3bfee975,0,3603,6.147581967339632,5.250203156813711,7.114774678944682,6.1264272623522205,0.9671927116050503,0.8762241055385092,0.7490467891403849,732,1,False
3c3dbcbc,0,5069,7.238541095433499,6.2740124280696605,11.040278763274335,9.897896301733478,3.801737667840836,3.623883873663818,0.6085769108371559,1022,1,False
3d96d897,3,5659,2.403879690320492,1.9527415731223037,1.7659488934256171,1.5042475323198186,-0.6379307968948751,-0.4484940408024851,0.8142941056221052,1419,1,False
3df4b19e,1,4988,4.438837318012519,3.980961622584177,6.315544255698165,5.876574148081367,1.876706937685646,1.8956125254971905,0.8352840663047851,1272,1,False
3e011332,2,2723,18.032515658399788,13.321128582544546,14.000081290119612,10.650401590483224,-4.032434368280176,-2.670726992061322,0.8628622975574106,2076,1,False
3e678ea7,2,6858,15.573365259278404,14.438601257462407,11.131008020464133,9.680413835218515,-4.442357238814271,-4.758187422243893,0.7589327543834122,1202,1,False
3ef6372a,1,4727,6.150700247984535,5.293837682440241,5.418667603627122,4.682374216712226,-0.732032644357413,-0.6114634657280149,0.7540080990044808,1844,1,False
3ef98781,0,3892,8.768864742967946,7.651340041486008,8.218901539445273,7.119689880741898,-0.5499632035226725,-0.5316501607441095,0.6120144961764675,1389,1,False
3f603129,1,5051,15.004350681690452,12.416467525759547,12.430008970276232,10.178306122836146,-2.5743417114142204,-2.238161402923401,0.8377832581604777,1092,1,False
404c4384,3,911,4.420499266086848,4.242596643638492,3.7422767350402424,3.349983725375394,-0.6782225310466057,-0.8926129182630977,0.8220498597494523,1488,1,False
4121c517,0,3723,6.992560648010617,6.347992711435699,8.729571600913667,7.444658413298927,1.7370109529030504,1.0966657018632278,0.8887647433505838,1393,1,False
41fb0192,0,2973,6.586153404334762,6.2437342260610205,9.70198965425479,9.52135777526406,3.1158362499200285,3.2776235492030388,0.6660074741556429,1336,1,False
42669188,1,4282,14.674703523412326,12.771864892945032,13.131164577756179,10.709637669904456,-1.543538945656147,-2.0622272230405763,0.9560982071761769,1666,1,False
42c538a1,1,3279,38.552323391266,34.90684121997499,34.40322977431343,31.26443399989924,-4.14909361695257,-3.6424072200757536,0.8479240310198358,1208,1,False
43b06c70,1,4846,4.503131987101957,3.6357249412311767,3.325401504941951,2.7148324296558357,-1.177730482160006,-0.920892511575341,0.8192501666950404,1531,1,False
43c7f85a,0,5978,10.86986522463559,9.373538131620471,10.947586343432429,9.663509187725282,0.0777211187968394,0.289971056104811,0.6807372540564712,871,1,False
43e16325,2,3720,41.65094311936035,34.44784619437974,39.715530304539676,32.338529448538644,-1.9354128148206726,-2.109316745841099,0.9046126765936923,1688,1,False
44441e54,2,4357,3.3268811841513193,2.6747953581418944,4.454943068586972,3.770686021660531,1.1280618844356525,1.0958906635186367,0.598410997187979,993,1,False
445af6c2,2,6041,24.377059638120816,22.459029289622098,30.414428188947777,28.381182222553388,6.037368550826962,5.92215293293129,0.8845592728597728,1761,1,False
4463446c,3,3256,12.88304187932275,8.929800134685838,9.063626163025173,6.731873636623908,-3.819415716297577,-2.19792649806193,0.6926381000762891,1226,2,True
44a94013,2,4903,16.30822376550859,14.123956638845806,16.86359096660792,13.923437216394678,0.5553672010993296,-0.2005194224511282,0.7892360184168609,1243,1,False
45fb3e21,3,3649,17.94508403295462,13.34220115329058,17.811100159001995,13.32984398448027,-0.13398387395262645,-0.01235716881030946,0.7720888827679157,1358,1,False
460f859e,3,3336,18.940893885940433,16.271293120783188,17.03988563490873,14.860266006117028,-1.9010082510317012,-1.41102711466616,0.7455779640101516,866,1,False
4630ab92,4,3373,6.961897604688081,5.406686041128633,8.177995858490235,6.538044724831279,1.2160982538021532,1.1313586837026461,0.8503369807734645,1552,1,False
463c38f2,4,4460,14.968195758967745,13.627322466000198,14.234452827428509,12.15507049370333,-0.7337429315392363,-1.4722519722968688,0.8875591625536886,1358,1,False
4654e7de,0,5373,4.871097387484024,3.9760144065543153,5.563829182955191,4.746599203178456,0.6927317954711665,0.7705847966241408,0.8387355956629821,1561,1,False
466fc788,2,6197,12.298686068503988,9.960528455391792,9.756864096994194,8.415424529035343,-2.541821971509794,-1.5451039263564486,0.875301123260411,1008,1,False
46a301e9,1,8226,10.702884501347077,9.811101524484094,9.971647267162696,9.012103744025586,-0.7312372341843805,-0.7989977804585084,0.9296484871417932,1110,1,False
46a7190b,2,4215,19.251144847130533,16.651221843765775,22.176344077074322,20.148328139432174,2.9251992299437894,3.4971062956663985,0.642559481963718,1156,1,False
46d24a09,1,4449,19.87979084394146,17.613709901738694,19.13566681925264,16.325458914481267,-0.7441240246888192,-1.2882509872574275,0.7504136577843403,1380,1,False
46d41ff6,0,7901,5.258102640295942,4.4466316189778565,8.316355083099717,7.002917148430077,3.0582524428037754,2.5562855294522207,0.7794798435283544,1138,1,False
46dfcfca,3,3606,8.655816418489408,6.946440357522846,6.377219341291599,4.090151081510363,-2.2785970771978095,-2.8562892760124825,0.6092508840111106,949,1,False
